name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF,group_key,LGD,EAD,EL_LR,EL_NN,EL_RF,IRB_Capital_LR,IRB_Capital_NN,IRB_Capital_RF
name522,38,high school or lower,0,1,LowSkilled,Agriculture,1150.0,1288.7399098308078,-138.73990983080785,0.1206433998528763,1064.747994992473,0.8522436641676583,auto loans,36,1.0465112215854615,0,none,1518.2267317450196,1,0.5566598892741732,0.65862244,0.79,Agriculture_auto loans,1.0,38330.927819729026,21618.643290327167,25260.08143320143,29438.152565551893,14189.737899340373,11521.364851913679,7478.516006499251
name523,37,ausbildung,0,0,MediumSkilled,Electrician,2298.0,1630.1075653270022,667.8924346729978,0.0,1534.105136271448,0.989757751391598,auto loans,36,0.376941993733007,16306,liquid assets,19348.68001925653,0,0.3102987576447643,0.2770547,0.23,Electrician_auto loans,0.7208611724692036,55227.784905772125,11346.296247314784,10470.441800153643,9554.775787212451,18570.003910905798,18599.24413461387,18326.168089031165
name524,47,high school or lower,1,1,LowSkilled,Cleaning Services,1830.0,1696.299311421602,133.70068857839806,0.0,1539.583784810118,0.2679067932695052,simple loans,36,0.7682421290883715,24569,car,25841.255419452707,0,0.21394145173043394,0.23047301,0.13,Cleaning Services_simple loans,0.6229224423393516,55425.01625316425,7561.081541555134,8009.912865939685,4833.568108756706,15724.509812766157,15897.085501989326,13825.915319895432
name525,35,ausbildung,2,0,MediumSkilled,Teacher,1796.0,2034.3031094324745,-238.30310943247423,0.1326854729579478,937.9262113951615,0.5800089408925493,auto loans,24,0.6549161029107105,42696,car,46927.10263298915,1,0.7165796623935863,0.74270785,0.76,Teacher_auto loans,0.0,22510.229073483875,0.0,0.0,0.0,0.0,0.0,0.0
name526,50,high school or lower,0,1,LowSkilled,Agriculture,1863.0,1802.4361532268645,60.56384677313554,0.0,1108.1599297059822,0.2323322515090415,mortgages,12,0.5623167380208517,0,none,3004.6099490485767,0,0.21298317024592905,0.19337974,0.21,Agriculture_mortgages,1.0,13297.919156471788,2965.4359718932087,2340.4337715390343,2885.6484569543777,6052.00390294248,5943.706937965353,6037.574692489854
name527,58,bachelor degree,2,1,HighSkilled,Research,11229.0,13523.57425522829,-2294.57425522829,0.2043435974021097,5185.086929696036,0.8604173305418206,mortgages,24,0.6661021626969744,25986,car,60452.59852837045,0,0.6254530441129796,0.61400074,0.23,Research_mortgages,0.8223589136084832,124442.08631270487,64471.71711159211,63039.012286890065,26198.031080266006,33215.10043403039,34033.59738210035,47107.6125833685
name528,57,high school or lower,1,0,LowSkilled,Agriculture,1322.0,1894.44802578373,-572.4480257837301,0.4330166609559229,1164.4976398826486,0.4299264284662962,simple loans,60,1.3138772054965044,0,none,1620.2347422870469,1,0.7079824476753122,0.7638759,0.78,Agriculture_simple loans,1.0,69869.85839295892,47721.11328239095,53310.70195382766,55406.79770561643,18359.868242555116,15180.04723186275,14228.913631883666
name529,31,high school or lower,0,0,LowSkilled,Agriculture,992.0,466.2270650500191,525.7729349499809,0.0,859.1537245130148,0.9285404462810564,mortgages,24,0.3360693443175744,5907,liquid assets,8448.097811649883,1,0.5482300483707603,0.57579124,0.46,Agriculture_mortgages,0.7310288295996149,20619.689388312356,7747.823923726228,9225.035488950296,7295.616301718861,5657.94708433551,5397.969458635288,6373.470809667508
name530,52,bachelor degree,0,2,HighSkilled,Consultant,7692.0,9937.78826889199,-2245.788268891991,0.2919641535220997,2974.168279183575,0.4439364774907542,auto loans,36,0.678621496109668,63688,house,86334.30383025839,0,0.09697092599186607,0.07134394,0.13,Consultant_auto loans,0.5873283392535619,107070.0580506087,5974.101540971415,3710.2314833401415,9055.48023052509,22570.251580613447,19738.520941937524,25182.74573135334
name531,54,high school or lower,1,1,Unemployed_LowSkilled,Agriculture,1000.0,1224.8446562431825,-224.8446562431825,0.2248446562431825,692.1747337820588,0.3978438061461391,auto loans,12,0.9170193900252412,24454,car,25840.388309997703,0,0.7718069171546718,0.8281929,0.55,Agriculture_auto loans,0.0,8306.096805384705,0.0,0.0,0.0,0.0,0.0,0.0
name532,32,post graduate degree,0,0,HighSkilled,Finance,3712.0,3246.0615452137604,465.9384547862396,0.0,804.4540668087765,0.3534836785685006,auto loans,12,0.0911949385836575,62332,house,62019.85848480957,0,0.07364603508484656,0.07058846,0.05,Finance_auto loans,0.0,9653.448801705317,0.0,0.0,0.0,0.0,0.0,0.0
name533,54,high school or lower,1,0,Unemployed_LowSkilled,Construction,1000.0,1261.1221781055492,-261.1221781055492,0.2611221781055492,395.66804240110463,0.8591564788745667,mortgages,12,0.6567902205066539,12522,liquid assets,14353.851131736596,1,0.8792124241318182,0.8416048,0.88,Construction_mortgages,0.0,4748.016508813255,0.0,0.0,0.0,0.0,0.0,0.0
name534,41,ausbildung,0,0,MediumSkilled,Nursing,1944.0,2274.123234993374,-330.1232349933739,0.1698164789060565,708.9876300259169,0.539137870246952,auto loans,24,0.5345220499070427,0,none,3842.7123753671776,0,0.2320802101491392,0.13587418,0.04,Nursing_auto loans,1.0,17015.703120622005,4202.878670793635,2416.229843128325,578.5339061011482,7841.7103432417825,6914.57846783991,3981.852181912416
name535,34,bachelor degree,0,0,HighSkilled,Doctor,3212.0,2831.3932572066224,380.6067427933776,0.0,3106.351288375754,0.5083262438540412,mortgages,24,0.8486128722236539,76122,house,92014.77023073344,0,0.0869091625008265,0.082568444,0.07,Doctor_mortgages,0.29141959903591474,74552.4309210181,1890.1654387755566,1803.2612806709335,1260.110292517038,7448.582432136426,7284.816192683135,6759.220728148132
name536,36,bachelor degree,1,0,HighSkilled,Doctor,4484.0,2937.34100295773,1546.65899704227,0.0,3317.604360743788,0.618581628679405,mortgages,24,0.3949476725471716,51678,house,71903.02065858468,1,0.2644740336934463,0.31683102,0.25,Doctor_mortgages,0.5499377383560459,79622.50465785092,11647.453755586082,13880.612182408977,11253.366974382043,20419.38683363752,20397.791420365284,20339.122936915017
name537,40,ausbildung,0,0,MediumSkilled,IT Support,2285.0,1956.6902328748288,328.3097671251712,0.0,1001.6036968618412,0.4653054300868443,mortgages,12,0.2946581749394616,34573,car,39135.59450864354,0,0.2434430733944713,0.25587288,0.12,IT Support_mortgages,0.0,12019.244362342095,0.0,0.0,0.0,0.0,0.0,0.0
name538,50,bachelor degree,1,1,HighSkilled,Finance,4841.0,5191.910576058341,-350.91057605834067,0.0724872084400621,2223.950329984344,0.6467613709736773,auto loans,24,0.531886161132552,0,none,12266.98816222964,0,0.38547337525512165,0.4912378,0.26,Finance_auto loans,1.0,53374.80791962426,19802.053738180603,26580.65434397288,13610.576019504188,24102.413017609277,21749.668327068168,24865.39537118442
name539,53,high school or lower,0,0,LowSkilled,Agriculture,1921.0,2181.3786049470145,-260.37860494701454,0.1355432612946457,1871.6187786917228,0.2130406221388665,simple loans,24,1.109837263736979,24938,car,27344.97542229252,0,0.1393227580980303,0.14898627,0.11,Agriculture_simple loans,0.5274875167702594,44918.85068860135,3080.2372907675694,3554.119950885657,2914.378359726239,9706.434672439751,9909.312909345757,8936.397564039067
name540,60,ausbildung,0,0,Unemployed_MediumSkilled,Electrician,2000.0,1510.151036057391,489.8489639426091,0.0,1406.6529445299495,0.4787642121352417,auto loans,60,0.4584019902936702,42404,car,52445.31833828403,0,0.15593421061992715,0.11420132,0.26,Electrician_auto loans,0.5722322560166929,84399.17667179697,7727.349003656612,6278.471065470997,12508.64619966914,20468.282356620446,18472.80501515614,22499.330165786458
name541,30,high school or lower,0,0,LowSkilled,Cleaning Services,1083.0,913.9679965748812,169.03200342511877,0.0,697.6016219672628,0.3729999346653416,simple loans,24,0.4880605896049344,24750,car,29156.829500686752,0,0.16482340319351754,0.1305598,0.12,Cleaning Services_simple loans,0.0,16742.438927214305,0.0,0.0,0.0,0.0,0.0,0.0
name542,49,ausbildung,0,1,Unemployed_MediumSkilled,Teacher,1500.0,1512.1569166472846,-12.15691664728456,0.0081046110981897,828.9961607666124,0.4854949572356862,auto loans,12,0.5607687182759313,21049,car,23652.826751620603,0,0.2389429308291827,0.29484957,0.46,Teacher_auto loans,0.0,9947.95392919935,0.0,0.0,0.0,0.0,0.0,0.0
name543,57,ausbildung,2,0,MediumSkilled,Electrician,5222.0,3398.257419112921,1823.7425808870785,0.0,1327.056268869443,0.7131425735821086,mortgages,12,0.0,42409,car,53790.31321238345,1,0.5504355209143527,0.49121097,0.72,Electrician_mortgages,0.0,15924.675226433317,0.0,0.0,0.0,0.0,0.0,0.0
name544,40,ausbildung,1,0,Unemployed_MediumSkilled,IT Support,1150.0,1221.522428193338,-71.5224281933381,0.062193415820294,1108.666623613808,0.5945800087116542,auto loans,36,1.0262513493975185,0,none,1713.9666772452051,1,0.6456685607029665,0.5893139,0.85,IT Support_auto loans,1.0,39911.99845009709,27539.27893056699,23867.37507315806,34364.23066553359,12376.25508777452,13940.33588834822,5679.049054411176
name545,47,ausbildung,0,1,MediumSkilled,IT Support,3576.0,3032.633490740632,543.3665092593678,0.0,2950.012517565951,0.3142221230543753,mortgages,12,0.6729994430387537,0,none,8416.560172931444,1,0.20256352765562421,0.22256602,0.64,IT Support_mortgages,1.0,35400.15021079141,7646.432445530945,8389.835599957565,22479.09538385255,15968.412720930774,16221.902430497445,11122.533005268255
name546,49,ausbildung,1,4,MediumSkilled,Teacher,3904.0,3050.773981839296,853.2260181607044,0.0,1552.1040800821188,0.910124936645044,simple loans,24,0.179015897008559,36131,car,44919.04510011771,1,0.6187456038953528,0.5230249,0.76,Teacher_simple loans,0.17540470273763242,37250.49792197085,3992.220546562407,3423.770157772016,4985.375248816885,2151.4325127579514,2549.437707877169,1440.747223569178
name547,39,high school or lower,1,0,LowSkilled,Manufacturing,1278.0,725.5694439200831,552.4305560799169,0.0,681.8918870819397,0.9118786965309028,auto loans,24,0.1012999460109724,8648,liquid assets,13236.605838609255,1,0.7396962401042957,0.76351273,0.82,Manufacturing_auto loans,0.5014594947145513,16365.405289966551,5941.569616073962,6253.4199550391695,6688.369112016959,1947.254867735081,1785.47419788972,1387.0658624535624
name548,47,post graduate degree,0,1,HighSkilled,Engineering,5633.0,7016.265736010392,-1383.2657360103922,0.2455646611060522,4163.047589967879,0.9099957738947384,mortgages,24,0.9846109224175876,40627,car,54737.07021573114,0,0.4059125107889631,0.3570998,0.16,Engineering_mortgages,0.6542379174751882,99913.14215922909,25689.217659479993,22420.86935674717,10654.815466909005,29081.870471071892,30009.22121665051,27903.59041679822
name549,43,ausbildung,1,1,MediumSkilled,Teacher,2810.0,4303.171163727661,-1493.1711637276612,0.5313776383372459,2316.311618624041,0.628891260838945,auto loans,12,1.3556878229009617,45854,car,53334.78906512329,1,0.69464394410149,0.6283972,0.72,Teacher_auto loans,0.0,27795.739423488492,0.0,0.0,0.0,0.0,0.0,0.0
name550,56,ausbildung,0,0,MediumSkilled,Nursing,4944.0,1659.58821699723,3284.41178300277,0.0,3276.6028505098857,0.2551277471710549,auto loans,36,0.0,0,none,14473.628739941309,0,0.09548465170732924,0.049658682,0.07,Nursing_auto loans,1.0,117957.70261835589,11441.897153980522,5779.927428299439,7195.419859719709,42070.03074772191,30972.42979488493,36697.99770100105
name551,42,high school or lower,0,0,LowSkilled,Manufacturing,1182.0,2147.4015571983905,-965.4015571983904,0.8167525864622593,1008.3188484363708,0.4614101698382951,auto loans,24,1.6698142179651112,0,none,1190.3436644098877,1,0.7763116317926367,0.7933951,0.93,Manufacturing_auto loans,1.0,24199.652362472898,18948.32779981628,19722.71667541541,22602.475306549688,5004.025614540729,4650.822013603304,1648.6616507575873
name552,39,post graduate degree,0,0,HighSkilled,Engineering,3528.0,2329.224830642837,1198.7751693571631,0.0,1957.3708590504916,0.2363504514173839,simple loans,36,0.2150214539947075,44300,car,50448.79254569488,0,0.12966948166762432,0.11273707,0.11,Engineering_simple loans,0.46404043746810875,70465.3509258177,4218.141622824872,3727.660038775468,3793.0575833153885,13083.142271180326,12447.142544111894,12332.556282499332
name553,32,bachelor degree,0,0,HighSkilled,Engineering,3036.0,2445.2917848038514,590.7082151961486,0.0,1081.7970345373965,0.7583749832146842,mortgages,24,0.1617552105867087,30567,car,35863.390547638664,0,0.3578143722328054,0.36002582,0.41,Engineering_mortgages,0.0,25963.128828897516,0.0,0.0,0.0,0.0,0.0,0.0
name554,30,bachelor degree,0,1,HighSkilled,Research,4432.0,2481.753310903937,1950.2466890960632,0.0,2366.8386343968205,0.8254992927943834,auto loans,36,0.0939963775498098,58031,house,71400.6007543313,1,0.2859899869134227,0.32249126,0.77,Research_auto loans,0.5282236143902515,85206.19083828553,12827.257796512044,14672.582602326058,34611.092089536,21036.45802262936,20937.352360889883,9546.888707054102
name555,39,post graduate degree,1,1,HighSkilled,Finance,3482.0,4908.631480673602,-1426.6314806736018,0.4097161058798397,1214.238788434203,0.5089157633527385,mortgages,24,0.7584348848672614,10038,liquid assets,18738.417921168897,1,0.5342874998013052,0.67263293,0.59,Finance_mortgages,0.6738236993983895,29141.73092242087,10210.922247249398,13136.744198865092,11703.28780646277,7533.984380516178,5696.337440200414,6849.615524784053
name556,60,ausbildung,2,0,MediumSkilled,IT Support,3980.0,2303.2147753856725,1676.7852246143275,0.0,1837.2774663257817,0.5667121817928198,mortgages,48,0.040324683847099,41011,car,44625.81042535393,0,0.6829083253002272,0.578863,0.12,IT Support_mortgages,0.6042709852742583,88189.31838363752,36557.10896889729,30961.63310631097,7194.183251896698,15042.494022217857,18977.854164232176,20754.210747361936
name557,58,bachelor degree,0,1,HighSkilled,Doctor,17234.0,7565.0067457241075,9668.993254275892,0.0,14656.437686145202,0.7272207787374169,auto loans,48,0.2893956383816473,29306,car,90568.57571779098,0,0.09239855151001748,0.060716815,0.19,Doctor_auto loans,0.9645300458488646,703509.0089349697,54963.00170809399,48177.44594166262,128925.55956219576,238743.06824949174,197196.4885913654,302166.21007438604
name558,34,bachelor degree,1,1,HighSkilled,Doctor,2547.0,2835.119316468088,-288.1193164680876,0.1131210508316009,2456.0879132072405,0.364687398771011,simple loans,60,1.0774272593935328,42295,car,53504.59722551166,0,0.24652005117591577,0.16441627,0.13,Doctor_simple loans,0.7555409695538773,147365.27479243441,23492.84604759763,18705.20443600191,14028.903327001432,51652.22391218158,47881.104943752965,44586.89846274804
name559,56,ausbildung,0,1,MediumSkilled,Nursing,4012.0,2667.4879506928337,1344.5120493071663,0.0,2959.273903419853,0.3751425449826271,mortgages,12,0.4024830144847176,39913,car,55279.96827213431,0,0.07594815777724011,0.09400563,0.12,Nursing_mortgages,0.04177750442963896,35511.286841038236,105.33367897455948,121.65298135089968,172.09446142322395,479.2325124815803,525.7307868875934,577.7865117210084
name560,47,high school or lower,0,0,LowSkilled,Agriculture,1490.0,2511.067038963624,-1021.067038963624,0.6852798919218952,1354.4210951161865,0.2480811778967431,mortgages,60,1.5942873383085974,23330,car,22050.886114078425,1,0.512791714604412,0.4563854,0.71,Agriculture_mortgages,0.75620478830214,81265.26570697119,32385.8274674856,28268.46420311836,43693.21314873294,24331.33045384328,26085.84029598646,16050.185928214603
name561,51,ausbildung,0,1,MediumSkilled,Nursing,3594.0,3584.4679530974167,9.53204690258326,0.0,1152.716456029441,0.6627187308239325,auto loans,36,0.3180813603580572,47244,car,63073.46738382499,1,0.1263610957339516,0.17057669,0.77,Nursing_auto loans,0.030680581793755785,41497.79241705987,148.96164049789277,215.1668140525118,990.5312504902612,504.93466054937045,552.7926842098819,270.06075749662483
name562,45,bachelor degree,1,1,HighSkilled,Engineering,5634.0,6629.444350593301,-995.4443505933014,0.1766851882487222,4392.399070233499,0.3196469198698847,simple loans,48,0.9563087363909832,36828,car,53259.13554055631,1,0.2910633266528252,0.40462464,0.6,Engineering_simple loans,0.8511720730057099,210835.15537120792,50247.958952741756,70167.68553757865,110724.96669229164,83874.03564144348,79921.31396449287,61398.49926817039
name563,57,ausbildung,0,0,MediumSkilled,IT Support,4956.0,3217.692570383883,1738.3074296161171,0.0,4495.634551768777,0.2992980410841859,simple loans,12,0.5563614047927078,13580,liquid assets,28814.847461111825,0,0.11117391545912857,0.11203327,0.05,IT Support_simple loans,0.7608005135845921,53947.61462122532,4596.85776597509,4637.901138885582,2298.428882987545,15542.00466886159,15587.042357565788,10815.171243567329
name564,39,post graduate degree,0,0,Unemployed_HighSkilled,Research,2250.0,2034.9840486920089,215.01595130799117,0.0,912.9436760354264,0.8993207341669089,mortgages,12,0.3101900998788601,31511,car,33333.73754229481,0,0.5994304112436943,0.4483902,0.21,Research_mortgages,0.0,10955.324112425116,0.0,0.0,0.0,0.0,0.0,0.0
name565,34,bachelor degree,1,0,HighSkilled,Engineering,3400.0,2621.2650954197675,778.7349045802325,0.0,1167.9260909934742,0.2036959720582689,simple loans,24,0.1144679960038946,67846,house,56076.60596571858,0,0.1931516427918168,0.20986527,0.14,Engineering_simple loans,0.0,28030.22618384338,0.0,0.0,0.0,0.0,0.0,0.0
name566,60,post graduate degree,1,0,HighSkilled,Consultant,9575.0,5746.976245857993,3828.023754142008,0.0,7793.597578855235,0.2959445973621115,simple loans,12,0.4141591461841491,11363,liquid assets,36182.05537002524,0,0.10144162135754738,0.08270743,0.25,Consultant_simple loans,0.8844555400311217,93523.17094626282,8188.99157980528,7196.386539828882,20679.271666174947,30231.216051988842,27755.78773511828,38421.834159597056
name567,36,bachelor degree,0,0,Unemployed_HighSkilled,Finance,2250.0,2831.3839510375387,-581.3839510375387,0.2583928671277949,2225.218242569275,0.841737415447448,auto loans,24,1.2473787527141391,75449,house,76650.77332749948,0,0.4498542708311686,0.32923543,0.1,Finance_auto loans,0.021370402998829453,53405.237821662595,490.7553254338211,366.35455689362,122.11818563120664,487.8086078038543,529.8897539947347,414.7412599886066
name568,32,high school or lower,1,0,LowSkilled,Agriculture,835.0,767.838210172659,67.16178982734095,0.0,726.5698658163576,0.217426285764259,mortgages,24,0.7897102706455289,0,none,1425.0326485488915,1,0.4295277666398922,0.5910692,0.72,Agriculture_mortgages,1.0,17437.676779592584,7149.44747963296,9974.351117926957,12415.625867069919,7603.022668150865,6070.289694149169,4415.524737074907
name569,31,high school or lower,0,2,Unemployed_LowSkilled,Construction,500.0,468.6876812964072,31.31231870359284,0.0,339.97352914725224,0.8086842968732898,simple loans,24,0.6173224208873188,0,none,851.9663107903494,0,0.7143653947138924,0.380442,0.41,Construction_simple loans,1.0,8159.364699534053,5719.714654373371,3108.7179505224744,3524.845550198711,2102.7806182085624,3696.638664951122,3618.27904878922
name570,51,bachelor degree,2,1,HighSkilled,Engineering,6012.0,8703.423728999105,-2691.423728999105,0.4476752709579349,1722.3709322901148,0.7471622034348724,simple loans,48,0.7341641153175682,55431,house,75137.9290831969,1,0.7914565809495854,0.8301163,0.79,Engineering_simple loans,0.5356605823658939,82673.8047499255,35162.36812860695,36269.49558857567,35428.07871899944,8584.796525135265,7088.9465342308595,8640.198295799622
name571,38,bachelor degree,3,0,Unemployed_HighSkilled,Consultant,2250.0,1943.3615491739045,306.63845082609555,0.0,644.9054677742846,0.652835448928782,simple loans,12,0.1503408964214173,16678,liquid assets,23111.185291421512,1,0.9045586082702272,0.94563574,0.83,Consultant_simple loans,0.0,7738.865613291415,0.0,0.0,0.0,0.0,0.0,0.0
name572,34,post graduate degree,1,0,HighSkilled,Research,4067.0,2760.376932466806,1306.623067533194,0.0,3463.569101159072,0.5639996488289827,auto loans,36,0.5303530940806191,12511,liquid assets,22042.59040632693,1,0.3582598578411232,0.49132213,0.8,Research_auto loans,0.9049070117709762,124688.48764172659,42650.301993056266,56867.069324075026,88121.39115496546,51769.70779738268,45972.701470939166,21041.14279333167
name573,49,ausbildung,0,0,MediumSkilled,IT Support,3404.0,3606.121029217357,-202.1210292173573,0.0593775056455221,1271.2054459487604,0.6927606791327087,auto loans,48,0.4328221137385775,41026,car,50812.531304526485,0,0.30331999219436934,0.2405842,0.23,IT Support_auto loans,0.42799383101975064,61017.8614055405,8252.42477129427,6920.546089851208,6293.77965152506,12194.207323694069,12085.627293143647,12021.451216784018
name574,38,ausbildung,1,0,MediumSkilled,Electrician,1926.0,1355.5174994399113,570.4825005600887,0.0,1422.704357264194,0.8725341555229434,auto loans,24,0.4424827916428376,32074,car,27753.575828264416,1,0.4483684098844765,0.37301555,0.45,Electrician_auto loans,0.20250392195359762,34144.90457434065,3042.3699200555398,2433.895936044432,3187.5739389672817,2959.909591653895,3146.9873929385985,2954.9259708796753
name575,38,high school or lower,0,0,LowSkilled,Cleaning Services,1192.0,749.9789854370974,442.02101456290256,0.0,1076.534822550951,0.8290032481709181,mortgages,48,0.5323102416007118,20361,car,22455.107507042798,0,0.3536228433770751,0.5510219,0.2,Cleaning Services_mortgages,0.6658626234113625,51673.67148244565,12455.539056564538,18958.569116483595,6743.883025101242,15822.696704709271,12856.580459335428,15483.027180744668
name576,57,ausbildung,0,0,MediumSkilled,Teacher,4194.0,2971.8266993696275,1222.1733006303723,0.0,1154.6849805380864,0.887411281509511,auto loans,48,0.0,41540,car,52057.69389627252,1,0.3366267821172551,0.39859384,0.81,Teacher_auto loans,0.3628163794785082,55424.87906582815,6635.987805380318,7520.786179431026,16469.315189716606,9313.22312980515,8996.850043769735,3575.1333777613236
name577,40,high school or lower,2,0,LowSkilled,Transportation,1284.0,1231.1815573962306,52.81844260376943,0.0,603.0756100563082,0.965565959191519,auto loans,36,0.4285491958353105,0,none,1745.4335684747282,1,0.8307241023178983,0.79473555,0.84,Transportation_auto loans,1.0,21710.721962027095,18063.320672406542,17021.206018229244,18367.27077987492,3463.632133385813,4147.416904998448,3284.1414289252502
name578,34,ausbildung,1,0,MediumSkilled,IT Support,1643.0,1940.8901140629616,-297.89011406296186,0.1813086512860388,1206.4362438489436,0.7657217405506682,auto loans,48,0.9155972963553898,42124,car,45892.37987632073,1,0.6680439427919517,0.69371235,0.7,IT Support_auto loans,0.3815497832736668,57908.9397047493,13964.130624979518,15378.21980219263,15753.837239889866,6485.97103046766,6052.852668367598,5944.602786353427
name579,31,ausbildung,0,3,MediumSkilled,Nursing,1573.0,1488.6323056759757,84.36769432402434,0.0,1267.4772350541182,0.836105971819796,auto loans,48,0.7521357538017126,21854,car,24994.633864604188,1,0.22743214803460618,0.18483554,0.4,Nursing_auto loans,0.6952464433955552,60838.90728259768,8840.289086834278,8078.924476484913,15946.358783428339,19441.802926440745,18722.037657319794,18904.34677773064
name580,40,post graduate degree,1,0,HighSkilled,Finance,4835.0,2702.051196603846,2132.948803396154,0.0,3967.859199781876,0.9479459611848864,auto loans,48,0.3795057696764679,47521,car,61346.58497743879,1,0.47185647776882933,0.48783556,0.69,Finance_auto loans,0.7878595866899175,190457.24158953005,68424.42502021798,74426.56756585113,103236.85178489028,62603.788394826064,61408.36580124938,41537.808451213314
name581,44,bachelor degree,0,1,HighSkilled,Doctor,4902.0,7311.234670757685,-2409.2346707576853,0.4914799409950398,1119.1468359426278,0.7607189195931485,auto loans,24,0.7197840690943111,67467,house,69578.57930941708,0,0.3113372841169734,0.3245522,0.19,Doctor_auto loans,0.0,26859.524062623066,0.0,0.0,0.0,0.0,0.0,0.0
name582,48,ausbildung,1,0,MediumSkilled,Electrician,3610.0,1757.7599993982783,1852.2400006017217,0.0,2128.365561415256,0.5955091440100679,mortgages,36,0.0764890750175993,0,none,8901.290102370533,0,0.4571296778704417,0.45463398,0.27,Electrician_mortgages,1.0,76621.16021094921,35322.354857247585,35322.354857247585,21607.167179487675,32498.36617443796,32585.312856002078,35765.68747239169
name583,35,high school or lower,0,1,LowSkilled,Construction,1172.0,1530.3161189551583,-358.31611895515834,0.3057304769241965,1159.973179054547,0.3518750107742109,auto loans,12,1.2954686843086225,5880,liquid assets,7616.337498817453,0,0.20974336237242985,0.2536809,0.53,Construction_auto loans,0.6030514484134875,13919.678148654564,1762.7992344890981,2232.879030352858,4633.64370208563,3810.40118360264,3903.7895678856444,3241.6678147695907
name584,39,ausbildung,1,1,MediumSkilled,Teacher,2437.0,2046.7367011600816,390.2632988399184,0.0,1260.981633913307,0.9010766077035952,auto loans,36,0.3572910689673322,47069,car,58581.927010550935,0,0.616714744902109,0.47915593,0.21,Teacher_auto loans,0.11815447844125658,45395.33882087905,3277.197837629551,2832.0138433198085,1147.8237925576495,1773.68466425379,2218.5511806103173,2435.2316391282857
name585,48,bachelor degree,1,0,HighSkilled,Research,7910.0,3396.342342135881,4513.657657864119,0.0,4196.367582218671,0.5553981322645716,auto loans,24,0.0,25171,car,55111.01085321288,1,0.33770593085914896,0.41459158,0.67,Research_auto loans,0.7871234694073269,100712.8219732481,29093.34728525648,33453.385706752684,52796.10161302675,36699.896331910364,35021.15558271326,23153.91636958413
name586,37,bachelor degree,2,1,HighSkilled,Research,3761.0,3925.715605736892,-164.71560573689203,0.0437956941603009,3313.9103102181566,0.4156373857272511,auto loans,48,0.9249204775206192,63977,house,75499.08496357338,1,0.4099748849292298,0.42140034,0.41,Research_auto loans,0.7209775696037485,159067.69489047152,48052.69658706855,48855.48626752077,47364.59114668094,50857.88497683251,50370.25371871862,50856.849562780546
name587,48,bachelor degree,1,0,HighSkilled,Research,3816.0,9271.282407000395,-5455.282407000397,1.4295813435535631,1211.111818807793,0.8945671691673679,auto loans,48,1.7469586545618945,46580,car,49329.296204017184,1,0.9733872046109436,0.97583723,0.79,Research_auto loans,0.3197957090660183,58133.367302774066,18200.39458722921,18163.21298439524,14798.27792792079,488.37117579672065,443.7939282062253,3627.1390722511615
name588,49,high school or lower,0,0,LowSkilled,Agriculture,2149.0,1650.3820929612573,498.6179070387427,0.0,1608.678338595653,0.4489927691973808,mortgages,24,0.5165474320879061,7607,liquid assets,10003.298806870578,0,0.22113315669382635,0.14691493,0.07,Agriculture_mortgages,0.8142665790786483,38608.28012629567,6790.4853514305705,4872.801988295086,2106.307956230779,14392.319245176697,13092.487338927194,9780.546656569306
name589,54,ausbildung,0,1,MediumSkilled,Nursing,3999.0,4520.544985612215,-521.544985612215,0.1304188511158327,1592.220283534254,0.6668072587451431,auto loans,36,0.5285734606517802,22033,car,29115.9377583697,0,0.14850459288056372,0.16974203,0.1,Nursing_auto loans,0.673433659324646,57319.93020723314,5905.979063808621,6909.609492952569,3512.70650200382,16128.083438479842,16739.04911904909,14027.528170485703
name590,38,bachelor degree,0,0,HighSkilled,Engineering,4050.0,3896.257522968505,153.74247703149467,0.0,1555.5577776773289,0.3680372511222916,auto loans,48,0.3461272347273664,12388,liquid assets,23652.826708031265,0,0.145483055427752,0.11124904,0.09,Engineering_auto loans,0.8426158738269062,74666.77332851179,8556.495549749372,6417.371662312027,5410.725127047395,26123.920991567808,23830.409356826334,21893.22570750667
name591,53,high school or lower,2,0,Unemployed_LowSkilled,Agriculture,1000.0,809.40265034015,190.59734965985,0.0,217.88308781623675,0.7916594041992316,mortgages,60,0.0272857381563867,24305,car,28244.17799651241,1,0.9519722677172835,0.9446597,0.59,Agriculture_mortgages,0.0,13072.985268974206,0.0,0.0,0.0,0.0,0.0,0.0
name592,53,ausbildung,2,0,MediumSkilled,Artist,4871.0,5053.82223367826,-182.8222336782601,0.0375327927896243,3571.326892910251,0.7152691513270425,auto loans,48,0.7707142530462967,32356,car,47455.47550580248,1,0.7303953015397674,0.84572166,0.7,Artist_auto loans,0.8394592390085727,171423.69085969205,105768.85279168165,120878.68890477905,102746.88556906217,35234.40666753507,21029.880140436937,38716.53398376482
