name,age,educational level,number of not paid past credits,dependents,profession,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default
name502,59,high school or lower,2,0,LowSkilled,2370.0,2192.3105015473866,177.6894984526134,0.0,31048.939042953483,0.8425096510107289,36,13.025843689662814,0,3668.46077447959,1
name503,37,ausbildung,1,0,MediumSkilled,1347.0,1756.5348551611855,-409.53485516118553,0.3040347848264184,57966.49599150158,0.283142818623799,24,43.33781057658705,27002,31166.38663114531,0
name504,43,ausbildung,1,0,MediumSkilled,2080.0,1925.0181170159658,154.9818829840342,0.0,16424.485569078402,0.7625146968535923,36,7.8218767721607545,38954,38918.44374677618,1
name505,48,bachelor degree,0,3,HighSkilled,6310.0,8583.40732488944,-2273.40732488944,0.360286422327962,32438.24968416537,0.2951238033657195,24,5.5010549935110635,22185,37492.62104343704,1
name506,53,high school or lower,0,0,LowSkilled,2394.0,1304.454473010373,1089.545526989627,0.0,43683.3267350792,0.34856187087677726,24,17.791888558099238,18770,21779.113867069187,0
name507,51,bachelor degree,1,1,HighSkilled,8367.0,5869.715504367562,2497.284495632438,0.0,46231.95372900914,0.5343042429269087,24,5.227043054066774,74824,92790.22696600437,0
name508,53,ausbildung,1,0,MediumSkilled,2510.0,2946.7650572227226,-436.7650572227226,0.17400998295726,35432.210208573146,0.336820632207275,12,14.290428392747357,0,5103.766903446859,0
name509,48,high school or lower,0,0,LowSkilled,2252.0,1294.7919189495678,957.2080810504322,0.0,31048.88404424893,0.7626707531353648,48,13.362200694137876,7034,12344.390659657214,0
name510,55,ausbildung,2,0,MediumSkilled,3210.0,3296.3792931692456,-86.37929316924556,0.026909437124375563,125429.42013143127,0.4778560287827556,48,39.10149514785063,17216,23423.06563533641,1
name511,37,high school or lower,1,0,LowSkilled,919.0,1382.6306857294314,-463.63068572943143,0.504494761403081,9261.568642496706,0.20963918856987185,24,10.582371412650856,0,941.9408080411099,0
name512,44,bachelor degree,1,0,Unemployed_HighSkilled,3000.0,2828.0762179525145,171.92378204748547,0.0,69669.04917498722,0.5896345256854253,48,23.165708464313244,64263,74527.86829516091,0
name513,37,post graduate degree,1,0,HighSkilled,3385.0,2844.709657132989,540.2903428670111,0.0,32515.960992010074,0.427553789463043,12,9.44628379590637,56847,75494.37773030043,0
name514,48,bachelor degree,1,0,HighSkilled,6010.0,7431.377466366267,-1421.377466366267,0.23650207427059353,53701.91774137805,0.8081496776358551,60,9.171929319092232,57735,76189.84056251547,1
name515,33,high school or lower,1,0,LowSkilled,598.0,823.646114332131,-225.646114332131,0.3773346393513896,16279.6541286744,0.6497235704805385,24,27.600836526766777,14147,13922.02171837608,1
name516,54,high school or lower,0,1,LowSkilled,1879.0,1873.0858491814174,5.914150818582584,0.0,38723.87147585512,0.7880897067714272,24,20.605618587033813,0,3310.194552532154,1
name517,45,bachelor degree,0,0,Unemployed_HighSkilled,3000.0,3159.48228414058,-159.48228414057985,0.05316076138019328,30323.126387247954,0.2785197292697026,48,10.160869557129512,67227,79407.97246498296,0
name518,33,high school or lower,0,0,LowSkilled,687.0,771.3494975036223,-84.34949750362227,0.12277947234879516,5952.562182018323,0.27931574837575285,12,8.78735324530123,12083,10651.336821303137,0
name519,49,high school or lower,0,0,LowSkilled,1856.0,1551.6880882611918,304.31191173880825,0.0,43830.08832541271,0.31502663696200056,48,23.45138815391913,12805,16825.60343291383,1
name520,40,bachelor degree,2,1,HighSkilled,4375.0,4308.393164781811,66.60683521818919,0.0,21259.173488100794,0.8000992581353195,48,4.844015234944595,43344,52664.19578730343,1
name521,59,bachelor degree,2,0,HighSkilled,4709.0,6203.271667221688,-1494.2716672216884,0.3173225031262876,67205.46344023754,0.21652321907603478,60,14.58902847896777,23931,35538.10823260601,0
name522,51,post graduate degree,1,0,HighSkilled,7588.0,5254.980148480448,2333.0198515195516,0.0,237766.80850394716,0.9081557563803446,48,31.027120275754825,54694,81971.65731696134,1
name523,41,high school or lower,3,1,LowSkilled,2022.0,771.8556964356246,1250.1443035643754,0.0,45023.391406801165,0.4213370021904257,12,21.648490159859936,5800,9573.325412643688,1
name524,31,ausbildung,0,0,MediumSkilled,2066.0,1452.8476326843697,613.1523673156303,0.0,92627.45295950586,0.6433178372360069,36,44.53741558189265,46462,51707.17601345689,0
name525,33,ausbildung,0,1,MediumSkilled,1651.0,1950.3391052014194,-299.33910520141944,0.18130775602751026,6509.133686808973,0.5926505512743641,48,4.123847844948754,24914,26657.065697612114,0
name526,48,high school or lower,0,2,LowSkilled,2398.0,2089.9694424537465,308.0305575462535,0.0,22888.917794838202,0.7281364627545275,12,9.416550140655525,0,3914.9576900305055,1
name527,58,ausbildung,0,0,MediumSkilled,4421.0,2614.7161241540757,1806.2838758459243,0.0,36937.80337732805,0.8453781977699217,12,7.946509726641511,18781,27043.876073235024,0
name528,51,high school or lower,0,1,LowSkilled,1912.0,2259.772064860777,-347.77206486077694,0.18188915526191263,54194.48522606577,0.39368942529654727,36,28.526285193999243,0,3283.6661707778208,0
name529,37,ausbildung,1,0,MediumSkilled,1993.0,880.8505242087846,1112.1494757912155,0.0,56066.177391824254,0.5591566661395279,36,27.57352128250529,33286,42289.47182468266,1
name530,58,high school or lower,0,0,LowSkilled,1960.0,3226.937957816082,-1266.937957816082,0.646396917253103,27094.56850307886,0.7898800348772284,24,14.470156357599459,17278,20520.799236742783,0
name531,31,ausbildung,0,0,MediumSkilled,1624.0,1561.052739754913,62.94726024508691,0.0,15202.421087061597,0.5132591971471643,60,9.322336100256472,46575,48443.20106780121,0
name532,38,ausbildung,0,0,MediumSkilled,1856.0,1670.7088360709013,185.29116392909873,0.0,10062.687259461842,0.8037994359062155,12,5.321872896299968,20435,27026.003975064432,0
name533,52,ausbildung,0,0,MediumSkilled,3498.0,2903.31223220585,594.6877677941502,0.0,19334.110995134804,0.30048588821717126,24,5.357182169051073,12667,25180.620589223894,0
name534,48,ausbildung,0,0,MediumSkilled,3018.0,1689.461039192414,1328.538960807586,0.0,107093.51275644054,0.6177892807884494,24,35.04472292764511,0,8589.888236689658,1
name535,57,high school or lower,0,1,LowSkilled,2422.0,1582.6639108473921,839.3360891526079,0.0,67526.65924028655,0.2591880662694804,12,27.533989740352578,0,4730.041460100662,0
name536,30,bachelor degree,0,0,HighSkilled,3674.0,2022.2570967880897,1651.7429032119103,0.0,25963.92642479861,0.4609362329804476,12,6.617360784318644,76982,76373.55009668459,0
name537,58,ausbildung,0,1,MediumSkilled,4407.0,2614.198185460006,1792.8018145399942,0.0,36687.46735779386,0.48930418637662126,24,7.918008972828198,48805,68937.44900119217,0
name538,44,ausbildung,0,0,MediumSkilled,2311.0,1783.1358425644169,527.8641574355831,0.0,19706.227472213282,0.887095308840886,12,8.298729257800822,0,5330.325718298161,1
name539,55,post graduate degree,0,1,HighSkilled,5171.0,6811.2230561824845,-1640.2230561824845,0.31719649123621824,49557.69271922629,0.7585525597986784,48,9.900969981707362,0,9211.242352814075,0
name540,50,ausbildung,1,1,MediumSkilled,3536.0,3384.602651840624,151.39734815937618,0.0,27643.016981364508,0.33408092022465274,48,7.774779308033126,0,6649.759289454629,0
name541,41,high school or lower,0,0,Unemployed_LowSkilled,750.0,580.954502780715,169.04549721928504,0.0,44635.388594670745,0.8859940574376541,36,59.28845746326862,12258,13123.209641253814,0
name542,52,post graduate degree,1,0,Unemployed_HighSkilled,4000.0,2585.8197433463315,1414.1802566536685,0.0,38355.25843824786,0.42734262891124464,60,9.235269545398546,66881,91443.92011823927,1
name543,43,ausbildung,1,1,MediumSkilled,2582.0,3780.3954114315547,-1198.3954114315547,0.46413455129030007,35043.762972952325,0.22936366715645085,60,14.036467228653711,11849,17556.06450517567,1
name544,59,bachelor degree,0,1,HighSkilled,10177.0,5857.482520697169,4319.517479302831,0.0,434726.6603611897,0.4145504885852786,60,42.29214335087814,51940,65471.27351666791,0
name545,60,ausbildung,0,0,MediumSkilled,5098.0,3179.2198431444367,1918.7801568555633,0.0,181983.12931644946,0.5795062234491924,24,35.32058633966142,0,12154.877373139323,0
name546,48,bachelor degree,1,0,HighSkilled,4958.0,5477.427663432988,-519.4276634329881,0.1047655634193199,27980.06788172304,0.7623092330811228,12,5.748183853399763,21337,23062.832647002262,1
name547,53,high school or lower,0,1,LowSkilled,2097.0,1047.4057793254187,1049.5942206745813,0.0,20757.09034656464,0.481622031998792,60,9.397947604144044,23853,28324.121687380386,0
name548,35,bachelor degree,0,1,HighSkilled,3129.0,2494.2992118411134,634.7007881588866,0.0,23187.62952666149,0.8276938173235246,60,7.207711325823778,39585,43467.55042459422,0
name549,55,ausbildung,1,3,MediumSkilled,2442.0,2905.5644386615504,-463.5644386615504,0.18982982746173235,84644.93168782246,0.8481091653750016,24,34.851964015759215,26950,35899.54514637797,1
name550,60,ausbildung,1,0,MediumSkilled,4767.0,2988.4126858817385,1778.5873141182615,0.0,42912.00625967982,0.45404260905136473,24,8.62878517842701,30845,46024.51955135949,1
name551,53,high school or lower,1,0,LowSkilled,2242.0,1352.3244114810875,889.6755885189125,0.0,35875.445355005344,0.6482957847476725,60,15.604714436434627,15128,19211.3504373915,0
name552,47,post graduate degree,0,0,HighSkilled,7650.0,8354.373746494757,-704.3737464947571,0.09207499954179832,142614.90058387065,0.30182099505017385,48,18.734545664100054,18243,33713.81263315783,0
name553,40,post graduate degree,1,1,HighSkilled,5647.0,6168.045603770479,-521.0456037704789,0.092269453474496,101361.99235085577,0.9176746221151619,24,18.041975908380778,59879,68802.74323590584,1
name554,41,high school or lower,0,0,LowSkilled,1378.0,1963.723210524736,-585.723210524736,0.42505312810213064,41218.75506144578,0.23869224125931662,12,30.33706696079138,0,1810.4087002974563,0
name555,35,ausbildung,2,0,MediumSkilled,1520.0,1193.8086632893767,326.1913367106233,0.0,55279.812886031126,0.8217004438978626,24,36.153698387710854,16954,20184.597537318597,0
name556,51,post graduate degree,2,0,HighSkilled,7338.0,6525.838462804768,812.1615371952321,0.0,89822.83675670186,0.7114830660056545,60,12.130100193445983,70405,86997.98340732521,1
name557,59,ausbildung,0,1,MediumSkilled,4104.0,3342.3697112527834,761.6302887472166,0.0,77960.11994722403,0.8584471372791854,48,18.810548162396884,27187,36203.37241612882,1
name558,44,ausbildung,0,1,MediumSkilled,3242.0,1916.5184699308845,1325.4815300691155,0.0,157056.0936437648,0.4631527980286039,12,48.03535228676609,44338,57759.879806933524,0
name559,52,bachelor degree,0,1,HighSkilled,6358.0,6028.346759175875,329.6532408241246,0.0,149103.00575396503,0.38467580226798337,12,23.399394858940063,40685,56871.57852075754,0
name560,43,ausbildung,0,0,MediumSkilled,2893.0,2681.492735961252,211.50726403874796,0.0,36939.40389261767,0.8282133020640899,48,12.695436096985455,0,6892.920735741848,0
name561,48,high school or lower,1,0,Unemployed_LowSkilled,900.0,723.3486281612692,176.65137183873082,0.0,28627.61959539794,0.5067937388280017,12,31.612186915065788,21331,23051.38049359006,0
name562,47,bachelor degree,1,2,HighSkilled,3885.0,6432.155300022418,-2547.1553000224176,0.6556384298642002,43294.70491331348,0.32613507829960975,36,11.799706618619277,15550,23589.407272284665,1
name563,51,ausbildung,0,1,MediumSkilled,2751.0,1991.6236492798537,759.3763507201463,0.0,25169.98062565053,0.41378053540917986,24,8.873356697539215,0,6535.771031908901,0
name564,39,ausbildung,0,1,MediumSkilled,2111.0,1648.9928652325534,462.0071347674466,0.0,35093.65784491806,0.5062919010973514,12,16.405329564258935,20860,26149.760339456487,0
name565,54,ausbildung,0,0,MediumSkilled,2356.0,1807.2521807303888,548.7478192696112,0.0,34181.86877475734,0.413127791441285,24,14.27551823238019,31961,35906.811669776485,0
name566,51,bachelor degree,0,1,HighSkilled,5911.0,6713.112706647588,-802.1127066475883,0.1356983093634898,141004.17461791917,0.5763787971628026,36,23.99023639393787,46718,63583.92964644424,0
name567,35,high school or lower,0,0,Unemployed_LowSkilled,500.0,325.1345333732149,174.86546662678512,0.0,4168.757874935175,0.2227235225458599,12,7.98778481661678,21238,20451.11387289786,0
name568,41,high school or lower,0,1,LowSkilled,1626.0,1550.7157777609505,75.28422223904954,0.0,8147.865530284518,0.689779005189576,24,4.964687151319476,19794,26182.67410710674,0
name569,37,ausbildung,0,1,Unemployed_MediumSkilled,1150.0,1359.541130439639,-209.5411304396389,0.18220967864316426,4133.442096596934,0.4931035523611422,12,3.7765071539448463,0,1892.8070058810029,1
name570,51,high school or lower,1,0,LowSkilled,1745.0,2102.6475656164907,-357.64756561649074,0.20495562499512363,10901.214712881994,0.9053040963752769,12,6.452070073638101,14531,18188.905635690197,1
name571,36,bachelor degree,1,0,HighSkilled,5144.0,3702.073380604471,1441.926619395529,0.0,178344.28416895264,0.3063194261980969,36,34.390038403879686,20591,31648.524698941776,0
name572,31,bachelor degree,2,2,HighSkilled,2367.0,2636.956667803352,-269.95666780335205,0.11405013426419605,5807.3891220649675,0.8481049694646177,60,2.5675309631889816,77161,89425.16015636284,0
name573,40,ausbildung,0,0,MediumSkilled,2109.0,1271.695534979723,837.3044650202769,0.0,31997.257006179512,0.9484012574611727,48,14.774752271768248,46726,44684.05993685612,0
name574,40,high school or lower,0,1,LowSkilled,1412.0,1194.663318024167,217.33668197583302,0.0,15063.403466488846,0.9830739017179665,12,10.514211603762757,21170,24716.140467549205,0
name575,34,high school or lower,1,1,LowSkilled,1165.0,882.7301629666242,282.2698370333758,0.0,4071.9542996571395,0.3326139493163501,24,3.2529480365869214,0,2193.496095691545,0
name576,41,bachelor degree,0,0,HighSkilled,8212.0,6980.688903406341,1231.3110965936594,0.0,74595.54619905069,0.5811342446059387,48,8.93378410892073,0,20419.25801001008,0
name577,38,bachelor degree,0,1,HighSkilled,4995.0,8469.77898912829,-3474.77898912829,0.6956514492749329,40193.24419692905,0.45963993557199756,12,8.742346984195663,59408,69249.70667539506,0
name578,50,bachelor degree,1,0,HighSkilled,6919.0,1969.1124121840621,4949.887587815938,0.0,358204.8320336363,0.8491494464016387,12,51.05578037950865,16379,43581.20605240886,1
name579,58,bachelor degree,0,4,HighSkilled,9191.0,10605.137531662993,-1414.1375316629928,0.15386111757839113,51080.486426553834,0.9895784046610849,24,5.711524747929151,62488,73536.37664194737,0
name580,41,high school or lower,0,1,LowSkilled,1779.0,1375.6730014357345,403.3269985642655,0.0,59550.49379917458,0.3553710105069556,24,33.247423721534744,19266,23767.494022159775,0
name581,30,post graduate degree,0,0,HighSkilled,3657.0,5077.933970129607,-1420.9339701296067,0.3885518102624027,12321.194845580038,0.5000815642300562,24,3.757760135550901,24632,35368.82048219832,1
name582,39,post graduate degree,2,1,Unemployed_HighSkilled,2250.0,1786.6578150500072,463.34218494999277,0.0,20366.93111826035,0.45553707057655196,36,8.846039525915714,34114,39529.792717682256,1
name583,45,ausbildung,0,1,MediumSkilled,1300.0,2096.153945027153,-796.153945027153,0.6124261115593485,28264.631694174474,0.38479270297972035,48,22.35445049169356,16600,21245.872700002823,1
name584,59,ausbildung,0,0,MediumSkilled,3070.0,2598.221299191353,471.77870080864705,0.0,42713.277121618776,0.9473221554721207,60,13.759445739677567,26561,33937.305232988045,1
name585,32,ausbildung,0,0,MediumSkilled,1791.0,2109.634157892736,-318.63415789273586,0.17790851920309092,91007.46002685312,0.8546905515911732,24,50.99167737841756,44149,46627.10597632007,0
name586,56,ausbildung,1,0,Unemployed_MediumSkilled,2000.0,1279.011331054715,720.9886689452851,0.0,24184.111834291118,0.974163088522772,24,11.731561582672915,11048,13372.500207546005,0
name587,52,ausbildung,2,1,Unemployed_MediumSkilled,1750.0,1589.4546855574213,160.54531444257873,0.0,38262.68483275108,0.6935446402913851,24,21.772651153319146,41411,50677.72952041253,1
name588,32,bachelor degree,0,2,HighSkilled,3514.0,3248.848842257189,265.15115774281094,0.0,72700.81528087324,0.630033225639278,48,20.61345023424315,66574,83636.9895453626,1
name589,34,bachelor degree,0,0,Unemployed_HighSkilled,1500.0,1154.4222092021946,345.5777907978054,0.0,34706.4576942573,0.4143414324737389,48,22.907253268972994,48508,53705.94624377113,0
name590,42,bachelor degree,0,2,HighSkilled,4996.0,6998.364935953268,-2002.3649359532683,0.4007936220883243,83484.99558566824,0.6592571360877596,36,17.11116103315082,0,9701.465764175593,1
name591,35,bachelor degree,0,0,HighSkilled,2748.0,4431.704189095415,-1683.7041890954151,0.6127016699764976,24467.275503780165,0.31640372874486505,36,9.516368156068262,47730,56691.84184702676,1
name592,47,bachelor degree,0,0,HighSkilled,9510.0,11318.228862563237,-1808.2288625632373,0.1901397331822542,92003.7243273815,0.27964650453751305,24,9.864558695052022,24260,51121.517243325754,0
name593,36,bachelor degree,0,0,HighSkilled,5147.0,2648.8678605608056,2498.1321394391944,0.0,53759.17923807779,0.4426772852280418,48,9.959402972340897,66163,77537.42232515203,0
name594,58,high school or lower,0,1,LowSkilled,2207.0,1791.2750603762483,415.72493962375165,0.0,94819.95774568117,0.21099570991556782,36,42.77491291620182,0,3846.389189820685,0
name595,46,ausbildung,1,1,MediumSkilled,3551.0,2908.0753914930183,642.9246085069817,0.0,68903.42666451255,0.6398126968618888,36,19.222895538159833,19828,20885.666666458594,1
name596,35,bachelor degree,0,1,HighSkilled,3267.0,2677.7039729012968,589.2960270987032,0.0,97911.36381012552,0.3759264099284174,36,29.789429991743745,38194,53589.44767817972,0
name597,30,ausbildung,1,1,MediumSkilled,1608.0,1954.0627845808558,-346.0627845808558,0.21521317449058197,56409.80713583349,0.6617679238870715,48,35.2959390052328,36072,39249.60683191719,1
name598,45,ausbildung,1,1,MediumSkilled,2829.0,2451.795540012411,377.20445998758896,0.0,81853.32087674584,0.42399398189908477,24,28.800323936641302,44175,52479.95405271635,0
name599,55,ausbildung,1,1,Unemployed_MediumSkilled,1750.0,2451.0946440823363,-701.0946440823363,0.4006255109041922,62751.31990458368,0.8296877107626627,12,36.25852259923773,0,3456.7852065484626,1
name600,56,high school or lower,0,0,LowSkilled,2545.0,1894.8631754595494,650.1368245404506,0.0,113563.14940999453,0.8282122798034797,48,44.366606123950525,0,5504.725300528253,0
name601,47,bachelor degree,2,1,HighSkilled,8277.0,5937.396465183257,2339.6035348167434,0.0,155241.71049797177,0.9276538694070192,24,18.473131202507556,75468,99866.35650545097,1
name602,30,bachelor degree,0,0,HighSkilled,3132.0,1622.98664536278,1509.01335463722,0.0,56931.183260146245,0.9553547749682423,48,17.69545654709739,48490,63062.28801726141,1
name603,39,bachelor degree,1,1,HighSkilled,5007.0,4364.231549684878,642.7684503151222,0.0,14318.517492235196,0.8127210337692488,12,2.731325952051143,37395,43126.82836927459,0
name604,41,high school or lower,1,0,Unemployed_LowSkilled,750.0,742.889516703551,7.110483296449047,0.0,38671.15205218232,0.8810221898993016,36,51.55205542518116,0,1198.1834906291015,1
name605,47,bachelor degree,0,0,HighSkilled,5805.0,3680.3845706494662,2124.6154293505338,0.0,74263.69978180648,0.38000815919905606,48,12.427060181301627,0,15337.215530117266,0
name606,45,ausbildung,1,1,MediumSkilled,2962.0,2119.087117427571,842.9128825724292,0.0,16879.858179075814,0.4423987943166484,60,5.414228661885005,0,6089.392250727565,1
name607,54,bachelor degree,1,1,HighSkilled,6239.0,7505.861591842875,-1266.861591842875,0.20305523190300928,127650.48763005219,0.9686184305368778,24,20.663143007195874,66547,72538.03512229297,0
name608,51,ausbildung,1,0,MediumSkilled,4391.0,2883.017813491974,1507.9821865080262,0.0,133169.189603166,0.3504370303808105,48,29.984333276396722,38842,58190.08630578565,0
name609,60,ausbildung,1,0,MediumSkilled,2433.0,1957.6212979187762,475.37870208122376,0.0,18074.090236513533,0.7469077745692534,24,7.233338074160423,15584,25139.560047113708,1
name610,38,ausbildung,1,0,MediumSkilled,2737.0,1536.1526360362716,1200.8473639637284,0.0,77545.77302816577,0.6302202633318738,48,27.893652051224716,0,5577.610875366396,0
name611,49,bachelor degree,1,0,HighSkilled,5664.0,6350.721992113381,-686.721992113381,0.12124328956804044,267686.6989698284,0.5261179916449018,48,47.382313022941695,57130,66243.07211685201,0
name612,37,high school or lower,0,1,Unemployed_LowSkilled,600.0,476.88008225707364,123.11991774292636,0.0,7565.5430642021865,0.8875075290751202,24,12.4040385774321,21998,21563.014338683533,1
name613,30,post graduate degree,1,1,HighSkilled,3509.0,4146.861020674497,-637.861020674497,0.18177857528483812,18493.967522009494,0.9646848347957432,12,5.4522167405768,50192,64152.94935297274,1
name614,32,ausbildung,0,0,MediumSkilled,1526.0,1861.92629188242,-335.92629188241995,0.22013518471980337,14276.925469083075,0.25079162946727074,12,9.575918585167429,40341,41777.00412272008,0
name615,39,bachelor degree,2,0,HighSkilled,3533.0,2716.9144680094746,816.0855319905254,0.0,138977.4236247243,0.3459104071209268,24,39.105954738956626,34197,37995.74798224466,1
name616,32,bachelor degree,0,0,HighSkilled,2550.0,3301.6662354122577,-751.6662354122577,0.2947710727106893,121788.12627467372,0.26832233329202,60,48.05482059219058,0,5761.635714019904,0
name617,48,ausbildung,1,1,MediumSkilled,3544.0,3015.0318921689277,528.9681078310723,0.0,40980.20438260997,0.8904192024477605,48,11.414005720874405,28421,35860.68127005362,0
name618,38,high school or lower,0,0,LowSkilled,1300.0,1011.9618464433963,288.0381535566037,0.0,49286.33711429892,0.42729057245363,48,37.690999200571014,15387,18907.50759043832,0
name619,37,bachelor degree,0,0,HighSkilled,4492.0,4299.711278100269,192.28872189973117,0.0,204414.11058371197,0.7258285640926149,36,45.46345099327966,60650,76426.17219414467,1
name620,36,post graduate degree,0,1,HighSkilled,4042.0,3571.572258462744,470.4277415372562,0.0,235951.21176103444,0.674002269197525,36,58.25848194445749,59164,66734.38865889845,0
name621,56,bachelor degree,1,0,HighSkilled,12260.0,5562.456545217913,6697.543454782087,0.0,88109.90955402041,0.4551246895054183,24,6.640486631259243,70843,107760.6456561359,0
name622,35,bachelor degree,0,0,HighSkilled,3415.0,3113.1595223001054,301.84047769989456,0.0,34483.46655225936,0.9879671107986303,36,10.009260929592815,35202,48799.79355315917,0
name623,57,ausbildung,0,1,MediumSkilled,4360.0,5424.039316104523,-1064.039316104523,0.24404571470287226,94411.50311033215,0.7083820133014451,24,21.898060189549696,46326,59041.01891016596,1
name624,32,ausbildung,0,1,MediumSkilled,1899.0,1858.1955459605333,40.80445403946669,0.0,18817.591714732218,0.46981050057188073,24,9.887723675983546,14059,20407.631831848208,0
name625,31,bachelor degree,0,1,HighSkilled,2546.0,1861.3853257115331,684.6146742884669,0.0,52537.10982777908,0.25961899473751804,48,20.366258897678954,18962,25891.137035973545,0
name626,41,bachelor degree,1,1,HighSkilled,4917.0,9478.289514848253,-4561.289514848253,0.9276570093244363,27916.273637032948,0.8761736901963516,36,6.605158257449909,61836,69832.38129184158,1
name627,39,high school or lower,1,0,Unemployed_LowSkilled,600.0,555.9461406582975,44.05385934170249,0.0,4696.163100078595,0.38548180340131294,24,7.753515401228154,19285,20865.78386969091,1
name628,48,ausbildung,0,1,MediumSkilled,3539.0,3060.6690467179533,478.3309532820467,0.0,66099.18222023969,0.2208449301891747,12,18.542201544774695,28440,44207.86177542083,0
name629,34,high school or lower,0,0,LowSkilled,880.0,861.6133566993219,18.386643300678088,0.0,22583.80049999052,0.9514412029975411,48,25.64251574623846,20879,20216.89424106097,0
name630,52,high school or lower,0,3,LowSkilled,2126.0,1369.5512916723799,756.4487083276201,0.0,54619.959018648646,0.8812641915490982,24,25.33561162291676,0,4629.605399311914,0
name631,39,bachelor degree,0,0,HighSkilled,5645.0,2770.611356165445,2874.388643834555,0.0,116490.43450908473,0.4349703597343172,48,20.126846034588162,34369,52298.590016204595,0
name632,36,high school or lower,0,0,LowSkilled,1129.0,912.07809214087,216.92190785913,0.0,5627.600421375799,0.4232566080929032,36,4.79245218203425,0,2024.239569595512,0
name633,40,post graduate degree,1,0,HighSkilled,4612.0,5759.2533342186,-1147.2533342185998,0.2487539753292714,176602.33758838454,0.5655616752214314,36,38.54067452788446,35117,44842.62981144669,1
name634,38,ausbildung,0,1,MediumSkilled,1983.0,2544.6859972671505,-561.6859972671505,0.28325062897990444,25450.796425889373,0.7861046822818085,36,13.117742018737532,16174,14026.302138039313,0
name635,49,ausbildung,1,0,MediumSkilled,2281.0,3003.6054926981765,-722.6054926981765,0.31679328921445704,53035.12173205704,0.9216514616587984,36,23.567613864425784,23615,30003.272919568026,1
name636,38,bachelor degree,0,0,HighSkilled,4338.0,2752.9824439494496,1585.0175560505504,0.0,32171.685208536433,0.3818651859759866,12,7.050868522933583,56989,71797.23167125258,1
name637,34,ausbildung,2,0,MediumSkilled,1270.0,1934.2741633642368,-664.2741633642368,0.5230505223340447,38967.70855988598,0.7999183070687634,24,31.206285608858437,44262,48837.64612946852,1
name638,52,ausbildung,1,0,MediumSkilled,3581.0,4888.199780248133,-1307.1997802481328,0.3650376376007073,44166.31454550655,0.21259162424413366,48,12.698551892140376,15127,17829.043445588064,1
name639,60,post graduate degree,0,0,HighSkilled,8192.0,11599.028345795725,-3407.028345795725,0.4158970148676422,93324.60907809561,0.963573691153869,24,11.808061208971111,57054,75854.88785268881,1
name640,54,high school or lower,0,1,LowSkilled,1834.0,1505.6335316938591,328.36646830614086,0.0,9146.83993536287,0.566710214025522,12,4.808327953684149,17059,19839.243536742655,1
name641,33,bachelor degree,0,0,HighSkilled,3378.0,3755.792457057636,-377.79245705763606,0.11183909326750624,57738.97258315133,0.7486822008083743,60,17.20448935470958,65466,69557.24677621524,0
name642,54,high school or lower,0,1,LowSkilled,1781.0,1683.2662468273707,97.73375317262935,0.0,63366.55525448803,0.45108211009262755,36,35.524324256774506,23928,26737.282549560357,0
name643,36,high school or lower,1,1,LowSkilled,946.0,1124.2323984408338,-178.23239844083378,0.18840634084654734,19658.928073113628,0.8670185492907573,36,20.969514240543827,19877,21521.917873378192,1
name644,48,high school or lower,1,0,Unemployed_LowSkilled,900.0,878.668465083668,21.331534916331975,0.0,40542.24573494906,0.709457219336677,24,45.023238000036365,10417,10752.553257716312,1
name645,56,high school or lower,0,0,LowSkilled,2873.0,2194.696795203161,678.303204796839,0.0,62739.928350464485,0.6477139887197463,60,21.601679479870395,8304,12004.40872431702,1
name646,43,bachelor degree,0,1,HighSkilled,5466.0,7039.051005744003,-1573.0510057440033,0.2877883288957196,96275.369654528,0.3870038925418895,60,17.901284423759968,58834,71018.49345360212,0
name647,33,high school or lower,1,1,LowSkilled,1192.0,928.5816546721147,263.4183453278853,0.0,27190.937027893757,0.4010900083987011,36,22.590200237051906,18229,19148.77720493116,1
name648,43,bachelor degree,0,1,HighSkilled,4930.0,4133.6101368908285,796.3898631091715,0.0,118185.73489472341,0.7341049837942457,60,23.811226172741225,46517,65221.64233517841,0
name649,38,ausbildung,1,1,MediumSkilled,2384.0,2055.413470041872,328.5865299581278,0.0,13615.14532645967,0.3430187598744302,24,5.573220971686888,12673,17107.709999422863,0
name650,58,bachelor degree,0,0,HighSkilled,4500.0,3161.767113945619,1338.2328860543812,0.0,53808.119973393936,0.410909828978566,60,11.659974908297679,73031,83702.71090856651,0
name651,37,bachelor degree,1,0,Unemployed_HighSkilled,2250.0,2133.8015901286653,116.19840987133466,0.0,33947.22489058809,0.24178350484942862,48,15.036011769207446,30656,39402.93488723493,0
name652,33,ausbildung,0,0,MediumSkilled,1778.0,2018.1215320875,-240.1215320875001,0.13505148036417328,35382.26392101272,0.2642968349426523,36,20.035087431439944,28069,36663.29976699655,0
name653,42,bachelor degree,0,1,HighSkilled,7028.0,5253.139516802231,1774.860483197769,0.0,243400.65772931097,0.8834812848547642,12,34.380449238206204,70464,103573.10120000927,1
name654,49,bachelor degree,0,1,HighSkilled,6746.0,4766.8692810043585,1979.1307189956415,0.0,215809.79394259574,0.6049209982683432,36,31.697400418559162,20175,37410.290021518376,1
