name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default
name483,65,bachelor degree,1,0,HighSkilled,Research,19922,17584.525875071635,2337.474124928365,0.0,14833.834797595904,0.7646921693940409,simple loans,24,0.6272643646555335,76368,house,125576.83150345476,1
name484,65,ausbildung,0,0,MediumSkilled,IT Support,9897,11860.27688525205,-1963.2768852520494,0.19837090888673833,8263.40517380346,0.7617164892574574,auto loans,48,1.0333113124235132,49201,car,73535.81982837427,1
name485,35,ausbildung,1,0,MediumSkilled,Artist,1345,1359.547675325251,-14.54767532525102,0.010816115483458007,547.8602483479207,0.5162583983783933,auto loans,36,0.4181471551473396,14846,liquid assets,19755.517826160984,0
name486,40,post graduate degree,0,1,HighSkilled,Doctor,2885,2497.534424641903,387.4655753580969,0.0,1744.7483600190774,0.2887507699130447,auto loans,48,0.47046197041975063,15789,liquid assets,20177.157407417013,0
name487,53,ausbildung,0,0,MediumSkilled,IT Support,8833,8172.73351961228,660.2664803877196,0.0,4095.765214271988,0.9992806001785892,auto loans,24,0.388939061913763,13368,liquid assets,32989.382176569656,0
name488,38,post graduate degree,0,0,HighSkilled,Engineering,2173,2721.5057804998564,-548.5057804998564,0.25241867487338077,1948.1221697648682,0.7058104723533655,mortgages,12,1.148931408313265,54945,house,48575.820698580705,0
name489,49,high school or lower,0,0,LowSkilled,Agriculture,3486,3117.7451887753746,368.2548112246254,0.0,3484.076291957368,0.33483100696114,simple loans,36,0.893809948575084,16199,liquid assets,22211.33446008099,0
name490,45,ausbildung,0,0,MediumSkilled,Nursing,3801,2970.9753136459267,830.0246863540733,0.0,1998.2072431400081,0.49219597401695303,auto loans,36,0.30733558452668636,17127,liquid assets,19356.227203277704,0
name491,33,ausbildung,1,0,Unemployed_MediumSkilled,IT Support,623,768.3832256054878,-145.38322560548784,0.23335991268938658,459.82108946027347,0.6356673397240272,auto loans,24,0.9714354976978512,17588,liquid assets,20638.821021767413,1
name492,56,bachelor degree,0,1,HighSkilled,Consultant,18971,23050.501564468934,-4079.501564468934,0.21503882581144557,12976.011949775238,0.26779367542491866,auto loans,24,0.8990308109348043,30746,car,70555.21461454392,0
name493,43,high school or lower,0,0,LowSkilled,Construction,1699,1111.847950279403,587.152049720597,0.0,711.5604308359146,0.9664363494704975,auto loans,12,0.07322447387599626,12732,liquid assets,12869.926177519617,1
name494,56,ausbildung,0,0,MediumSkilled,IT Support,9452,6468.213523661699,2983.7864763383013,0.0,4692.872375331022,0.3852101788199657,auto loans,12,0.1808173824579688,27853,car,50331.24011381681,1
name495,65,high school or lower,1,0,LowSkilled,Manufacturing,5000,5192.973217275549,-192.97321727554936,0.03859464345510987,2425.4234376218014,0.9660722319361043,auto loans,12,0.5236793309794702,11021,liquid assets,20729.61523237785,0
name496,48,high school or lower,1,0,LowSkilled,Construction,3179,2155.3499461642796,1023.6500538357204,0.0,1417.750535640256,0.5305899666182117,simple loans,48,0.12396995338299326,0,none,6041.976757351035,0
name497,33,high school or lower,0,0,LowSkilled,Agriculture,1020,746.9098812024837,273.0901187975163,0.0,1008.0500249039231,0.5475274752499606,simple loans,60,0.7205489275553009,0,none,1626.221186271192,0
name498,50,post graduate degree,1,0,HighSkilled,Finance,14531,9795.688418627127,4735.311581372873,0.0,13990.824382939994,0.6055331847996241,auto loans,12,0.6369494736471765,10466,liquid assets,46081.29356382502,0
name499,37,ausbildung,0,1,MediumSkilled,Teacher,1418,1227.8411757340657,190.1588242659343,0.0,458.2082402754625,0.7916745706206184,auto loans,36,0.18903343865269973,22569,car,25045.34538237215,0
name500,36,ausbildung,1,0,MediumSkilled,Nursing,1440,1344.470555198286,95.52944480171391,0.0,914.3539920994709,0.800264912466939,auto loans,12,0.5686281578456646,45357,car,45214.32935900148,0
name501,62,ausbildung,0,3,Unemployed_MediumSkilled,Electrician,4921,6867.572790814168,-1946.572790814168,0.39556447689781915,4782.848005232191,0.57297012161366,simple loans,48,1.367490509255509,32592,car,45472.30383526706,0
name502,58,bachelor degree,0,0,HighSkilled,Finance,19442,17242.368144987515,2199.631855012485,0.0,12469.550472500174,0.5554856830275124,mortgages,12,0.5282336497010436,35340,car,88232.89557429346,0
name503,34,bachelor degree,0,0,HighSkilled,Doctor,1838,1263.006062126056,574.9939378739441,0.0,613.6623742138382,0.7722511549500679,auto loans,36,0.021038322274153497,22549,car,24139.120156374433,1
name504,61,post graduate degree,0,1,HighSkilled,Consultant,19682,22204.95629820233,-2522.956298202331,0.128185971862734,15694.516159236568,0.28145496678085397,auto loans,24,0.9255905120129507,18756,liquid assets,67152.90175201128,0
name505,36,ausbildung,1,1,MediumSkilled,Teacher,1373,938.9494706518793,434.0505293481207,0.0,675.7502630787834,0.6704270495576942,auto loans,60,0.17603767933770045,34473,car,37002.59013984665,0
name506,32,post graduate degree,0,2,Unemployed_HighSkilled,Consultant,832,612.8705321191993,219.1294678808007,0.0,826.1860917539508,0.60836721955284,auto loans,36,0.7296353652321516,18089,liquid assets,20853.60777964068,1
name507,37,bachelor degree,1,0,HighSkilled,Engineering,2006,1246.1710698584573,759.8289301415427,0.0,1574.6575675926097,0.6025958574078103,mortgages,60,0.40619573153094063,15164,liquid assets,20035.583211480607,1
name508,48,ausbildung,1,2,Unemployed_MediumSkilled,Teacher,3017,2930.008399534219,86.99160046578118,0.0,744.9558293585104,0.8119542685728895,mortgages,48,0.21808559128032126,0,none,5946.984208899252,0
name509,52,high school or lower,1,0,LowSkilled,Agriculture,4314,3753.6859118683574,560.3140881316426,0.0,1632.0413177640787,0.9129783397569509,simple loans,60,0.24843004859351786,15551,liquid assets,27607.683057951464,1
name510,59,high school or lower,0,0,LowSkilled,Transportation,4921,2862.0637324711242,2058.9362675288758,0.0,3929.643171257583,0.7577118775654628,auto loans,24,0.3801477146370062,0,none,10571.422905613921,0
name511,52,post graduate degree,1,1,Unemployed_HighSkilled,Finance,8421,5465.777397682397,2955.2226023176027,0.0,3825.467665439021,0.8570882484198898,auto loans,24,0.10334224713471302,12318,liquid assets,31292.159870688687,0
name512,35,high school or lower,1,0,LowSkilled,Agriculture,1042,968.8396205322631,73.1603794677369,0.0,961.6474876065064,0.38172039555907866,mortgages,48,0.8526747678874947,6802,liquid assets,9892.720454055248,0
name513,63,high school or lower,2,0,LowSkilled,Agriculture,4953,2250.6614751144143,2702.3385248855857,0.0,3922.5199084559267,0.31768433309869365,simple loans,24,0.24635198537660832,13859,liquid assets,21548.718576752795,0
name514,30,post graduate degree,1,1,HighSkilled,Consultant,1613,1822.3431994614134,-209.3431994614134,0.12978499656628234,1415.8432664962927,0.4068007205448442,auto loans,24,1.0075551555844426,61117,house,60982.26606956784,0
name515,33,high school or lower,0,1,LowSkilled,Construction,1064,946.7350140492209,117.26498595077908,0.0,234.9111963060812,0.607483359057422,auto loans,36,0.11056974657453207,12374,liquid assets,13157.694734814284,0
name516,62,bachelor degree,1,0,HighSkilled,Engineering,19775,13311.185447003698,6463.814552996302,0.0,13534.090586726312,0.39873816689685865,mortgages,36,0.3575360826159297,56826,house,114625.45413227387,0
name517,52,high school or lower,1,0,LowSkilled,Transportation,4328,5097.833723216824,-769.8337232168242,0.17787285656580964,2545.3516274034387,0.2701685014935786,auto loans,60,0.765985524634996,0,none,5609.569493109538,0
name518,35,ausbildung,0,1,MediumSkilled,Electrician,1322,903.2368121248801,418.7631878751199,0.0,409.880281867482,0.8866628064785328,auto loans,24,0.0,48014,car,42849.7901949832,0
name519,56,post graduate degree,1,0,HighSkilled,Consultant,19034,18910.02753656449,123.9724634355116,0.0,7335.20405351614,0.5619586755185165,mortgages,24,0.37886054376802714,70204,house,105225.27556392591,0
name520,57,ausbildung,0,0,MediumSkilled,IT Support,9722,10189.79942217729,-467.79942217728967,0.04811761182650583,5249.978134453277,0.7058939231956957,simple loans,36,0.588127705886707,37139,car,52938.804141087414,0
name521,50,bachelor degree,2,4,Unemployed_HighSkilled,Engineering,7290,6694.413261805847,595.5867381941534,0.0,3608.871206379941,0.5037398009311758,simple loans,24,0.41334492019009433,79804,house,79171.09319935583,1
name522,35,high school or lower,0,0,LowSkilled,Agriculture,1081,1097.0804402314045,-16.08044023140451,0.014875522878265041,251.8435638785942,0.2945288147654499,auto loans,24,0.24784829242368056,24856,car,24101.73321201308,0
name523,54,bachelor degree,3,2,Unemployed_HighSkilled,Engineering,9111,6843.322188720915,2267.6778112790853,0.0,8791.35630918082,0.733004063786541,mortgages,24,0.7160222256505031,13672,liquid assets,30361.99929035318,1
name524,41,high school or lower,0,2,LowSkilled,Transportation,1386,894.6898435968063,491.3101564031937,0.0,444.54800817716404,0.6924073409277629,mortgages,24,0.0,18677,liquid assets,20296.87766275863,0
name525,63,post graduate degree,0,0,HighSkilled,Finance,19821,23399.72079131216,-3578.72079131216,0.1805519797846809,5752.476544599562,0.6105200054869446,auto loans,12,0.4707732877206862,37370,car,89378.45903010227,1
name526,49,post graduate degree,0,1,HighSkilled,Consultant,13205,10069.45118244416,3135.5488175558403,0.0,8496.542353312054,0.3409568379100925,mortgages,12,0.4059820928251582,54504,house,95329.61310756138,0
name527,50,high school or lower,0,0,LowSkilled,Agriculture,3816,2720.459351594537,1095.540648405463,0.0,1764.4541797276727,0.862308455196077,mortgages,24,0.1752918059020466,21368,car,29700.201924344525,1
name528,32,bachelor degree,1,0,HighSkilled,Consultant,1653,1245.4397007338205,407.5602992661795,0.0,1322.187125914351,0.49826314899371127,mortgages,48,0.5533132647599344,60711,house,72121.27473746942,1
name529,49,bachelor degree,0,1,HighSkilled,Consultant,13147,8140.983146565898,5006.016853434102,0.0,4389.934017987708,0.23242772564867617,auto loans,36,0.0,31007,car,71783.96460848373,0
name530,36,bachelor degree,0,0,HighSkilled,Engineering,1872,1613.460246236187,258.539753763813,0.0,988.1997312933553,0.3993782492276094,mortgages,24,0.38977562902219137,65830,house,62918.0232903561,0
name531,61,bachelor degree,0,1,HighSkilled,Consultant,19923,25998.803973288337,-6075.803973288337,0.30496431126277856,11919.563253853688,0.9810145875486753,simple loans,60,0.903245857910055,22841,car,61432.8521366051,1
name532,65,bachelor degree,0,0,HighSkilled,Doctor,20000,7004.215800522455,12995.784199477544,0.0,5608.753274717168,0.5413421382183161,auto loans,24,0.0,62140,house,137815.51416030628,0
name533,37,high school or lower,0,1,LowSkilled,Cleaning Services,1113,1283.2927699555905,-170.29276995559053,0.15300338720178844,1037.24041513615,0.5942079144301593,mortgages,36,1.0849354762729024,7431,liquid assets,9539.790774841835,0
name534,60,ausbildung,1,1,MediumSkilled,Electrician,9875,5621.4926221860405,4253.5073778139595,0.0,5482.41359543075,0.27781109662331077,simple loans,48,0.12444619925233324,38590,car,65019.01794659047,1
name535,58,high school or lower,0,0,LowSkilled,Agriculture,4904,4781.669151431122,122.33084856887763,0.0,2536.1108540029613,0.39253151364774785,auto loans,48,0.4922063632614363,0,none,7266.3085308486625,0
name536,58,post graduate degree,0,0,HighSkilled,Doctor,19505,23486.033791576538,-3981.0337915765376,0.20410324488985068,10744.019902344504,0.4748772861375348,simple loans,24,0.7549373849741626,59161,house,106954.96703011263,0
name537,56,high school or lower,1,2,LowSkilled,Manufacturing,4824,4580.92749825847,243.07250174152978,0.0,3257.977827519307,0.4880683428366117,simple loans,24,0.6249803743320433,12199,liquid assets,19508.985275021703,0
name538,56,bachelor degree,2,0,HighSkilled,Research,19020,17843.64230026012,1176.3576997398814,0.0,4306.974507926242,0.3725993447259698,auto loans,48,0.1645960466974953,42476,car,93172.91321290353,0
name539,64,post graduate degree,0,0,HighSkilled,Engineering,19904,9701.171810234779,10202.828189765221,0.0,11159.727204751223,0.508911457298754,mortgages,36,0.04807571417735138,70074,house,139648.87844408967,0
name540,42,high school or lower,1,0,LowSkilled,Construction,1551,1454.3266818022387,96.67331819776132,0.0,1485.9247450990863,0.27052622476261656,auto loans,12,0.8957133635727433,0,none,2611.52829343179,0
name541,32,high school or lower,0,0,LowSkilled,Manufacturing,1002,907.1276421158138,94.87235788418616,0.0,763.5825336133316,0.6641333813329882,simple loans,36,0.6673754248793867,5234,liquid assets,7363.057123300745,1
name542,34,high school or lower,1,1,LowSkilled,Manufacturing,1028,741.1527167105827,286.8472832894173,0.0,963.7515437430494,0.8065476127973144,auto loans,48,0.6584671794296032,0,none,2124.1091939120065,0
name543,48,high school or lower,1,1,LowSkilled,Agriculture,3175,2807.123281234132,367.8767187658682,0.0,1019.6516623406528,0.2917842702061286,simple loans,60,0.20528344679520777,10132,liquid assets,14501.148270405956,0
name544,53,ausbildung,1,1,MediumSkilled,Nursing,8859,5122.906475295563,3736.093524704437,0.0,6593.675736347813,0.7880079932914328,auto loans,12,0.32256261560485106,24397,car,47406.898958446895,0
name545,44,ausbildung,0,0,MediumSkilled,Artist,3249,3712.424469122874,-463.42446912287414,0.14263603235545527,1021.2561914940976,0.833000045997208,mortgages,48,0.4569654233970365,15228,liquid assets,23395.902993618693,1
name546,48,ausbildung,1,0,MediumSkilled,Nursing,5994,4791.772323328774,1202.2276766712257,0.0,4655.077018272314,0.8792456877557722,simple loans,60,0.576050941208056,33185,car,46599.8084458172,0
name547,49,bachelor degree,1,0,HighSkilled,Consultant,13235,9687.791239262699,3547.2087607373014,0.0,9655.419806368573,0.5580938085145869,auto loans,48,0.4615195349929181,24624,car,62772.95464968018,0
name548,52,high school or lower,3,0,LowSkilled,Agriculture,4324,3581.8441076564122,742.1558923435878,0.0,2048.2249725908514,0.4502092783623014,auto loans,24,0.30205112864182787,23921,car,31509.960007970218,1
name549,45,bachelor degree,2,1,HighSkilled,Engineering,6908,4616.033468405204,2291.966531594796,0.0,4085.9912931596773,0.47624160617643424,simple loans,24,0.2597024843029649,17309,liquid assets,34559.74881025102,0
name550,38,ausbildung,0,0,MediumSkilled,Electrician,1525,1376.6752469691926,148.32475303080741,0.0,567.1332025945925,0.7096316836396539,mortgages,36,0.2746284915172361,11253,liquid assets,14563.478531928024,0
name551,62,bachelor degree,1,2,HighSkilled,Engineering,19875,21362.40119424911,-1487.4011942491088,0.07483779593706208,9380.348828966184,0.649056987623582,mortgages,36,0.5468050326146059,25854,car,80384.40431720063,0
name552,50,high school or lower,0,0,LowSkilled,Transportation,3840,1818.4466154293364,2021.5533845706636,0.0,1183.2963409554347,0.605981672481244,auto loans,48,0.0,0,none,8475.975149093858,1
name553,65,high school or lower,0,0,LowSkilled,Transportation,4976,2019.5135501740208,2956.4864498259794,0.0,4208.2077408040095,0.9329494115479625,auto loans,24,0.25155170638626007,21791,car,30662.53801741194,0
name554,51,post graduate degree,1,0,HighSkilled,Doctor,15823,13415.098033730615,2407.9019662693845,0.0,13494.334635459376,0.6149094636168295,mortgages,36,0.7006530158117924,43125,car,89025.0593027532,0
name555,59,ausbildung,1,0,MediumSkilled,Nursing,9894,7732.59426720517,2161.4057327948303,0.0,6979.599115547969,0.43895128548107093,simple loans,24,0.486981340484449,0,none,22241.866874980682,1
name556,41,ausbildung,0,4,MediumSkilled,Nursing,2073,2026.871415181972,46.128584818028,0.0,1441.6718574816298,0.7576884833026585,simple loans,60,0.6731998420953217,44648,car,57456.512349723285,0
name557,42,high school or lower,1,1,LowSkilled,Cleaning Services,1534,764.5802630790191,769.4197369209809,0.0,686.7793409929068,0.8571780939440503,mortgages,24,0.0,0,none,2622.7647849567825,1
name558,53,high school or lower,0,0,LowSkilled,Construction,4433,2793.512903286196,1639.487096713804,0.0,2822.3482078768116,0.46848752273505645,auto loans,12,0.2668308394231914,6123,liquid assets,16164.405599921201,1
name559,42,high school or lower,0,1,LowSkilled,Cleaning Services,1551,946.678068305249,604.321931694751,0.0,1305.8291094469178,0.8079582439849475,auto loans,48,0.452293473728025,14248,liquid assets,18456.22761447725,0
name560,55,high school or lower,0,1,LowSkilled,Agriculture,4739,2765.817718815748,1973.1822811842521,0.0,3755.6545461256123,0.6099447201083625,auto loans,24,0.37612835301569114,0,none,9353.980016655316,0
name561,46,high school or lower,1,1,Unemployed_LowSkilled,Agriculture,1236,669.9249684828691,566.0750315171309,0.0,608.7752231524697,0.704444805643324,auto loans,48,0.034547080611115534,0,none,2871.204514714394,1
name562,49,ausbildung,0,0,MediumSkilled,IT Support,6715,4684.062636501549,2030.9373634984513,0.0,5267.066299412209,0.5711071168419299,simple loans,12,0.4819253813721159,37585,car,52951.849269950864,0
name563,33,bachelor degree,0,0,HighSkilled,Consultant,1857,1477.0928578866674,379.9071421133326,0.0,580.1681362582316,0.8140431882095139,mortgages,12,0.1078411384732897,52658,house,47038.41335236308,0
name564,49,high school or lower,2,0,Unemployed_LowSkilled,Agriculture,1743,1170.0367915886516,572.9632084113484,0.0,738.3862840200904,0.5254418798889269,simple loans,24,0.09490710017713254,17610,liquid assets,20824.629221926105,1
name565,59,bachelor degree,0,1,HighSkilled,Research,19637,16092.99118385926,3544.0088161407402,0.0,16964.42306009041,0.38841755556450186,auto loans,36,0.6834248736543092,19371,liquid assets,73019.07309251507,1
name566,44,ausbildung,1,0,Unemployed_MediumSkilled,Electrician,1629,1002.8031056071577,626.1968943928423,0.0,959.6667727097863,0.7844841153165707,mortgages,60,0.2047083353695175,33169,car,39651.20370514511,1
name567,42,bachelor degree,0,0,HighSkilled,Consultant,4126,3287.6086484321877,838.3913515678123,0.0,1005.9245693390822,0.9725357488520376,auto loans,48,0.04060426993971639,53142,house,56510.76263092748,1
name568,56,high school or lower,1,0,LowSkilled,Manufacturing,4796,6180.166062971298,-1384.1660629712978,0.28860843681636733,1673.6866931562843,0.6857234542444182,simple loans,48,0.6375839775078361,0,none,6569.018533907927,1
name569,53,ausbildung,0,1,MediumSkilled,Artist,8859,7985.390717430098,873.6092825699016,0.0,8074.781669855934,0.9381189277042753,auto loans,60,0.8128651526454489,0,none,16082.12478488192,0
name570,45,ausbildung,0,0,MediumSkilled,Artist,3795,1864.8852283341205,1930.1147716658795,0.0,2571.9315725672077,0.34619168856220617,simple loans,48,0.16912168666701666,0,none,7809.591540862614,0
name571,48,ausbildung,0,0,MediumSkilled,Electrician,5966,4036.3003143049605,1929.6996856950395,0.0,1733.7441260179523,0.4595290073848241,mortgages,24,0.0,44859,car,65980.07469306757,0
name572,54,bachelor degree,0,0,Unemployed_HighSkilled,Engineering,9054,6598.957537865024,2455.0424621349757,0.0,4403.150486401916,0.950130889451314,auto loans,24,0.21516545441428545,71097,house,97182.67272078973,0
name573,46,bachelor degree,0,0,HighSkilled,Research,8213,4972.612769084211,3240.3872309157887,0.0,6471.578266681059,0.3561464957811158,auto loans,36,0.3934239663661598,62763,house,89793.28068938889,0
name574,31,bachelor degree,1,2,HighSkilled,Research,1658,1778.7870191977875,-120.78701919778746,0.07285103691060764,666.754394786786,0.6020952097841806,auto loans,48,0.4749948214623483,39662,car,45535.579442347305,0
name575,36,high school or lower,0,0,LowSkilled,Agriculture,1071,991.6026894689419,79.39731053105811,0.0,430.90672699663475,0.2810895415864589,auto loans,12,0.32820673806309675,0,none,1880.8772854399874,0
name576,33,high school or lower,0,0,LowSkilled,Transportation,1033,884.2256123427529,148.77438765724708,0.0,243.9351069289169,0.5498185725117739,auto loans,12,0.0921207350161373,15600,liquid assets,20165.246739358136,0
name577,37,ausbildung,0,0,MediumSkilled,Nursing,1503,582.3178998543171,920.6821001456829,0.0,1458.4573922808336,0.6758201593006842,mortgages,12,0.3578012589056226,31454,car,40827.364309134304,0
name578,37,ausbildung,1,0,MediumSkilled,Teacher,1478,1268.3260947575066,209.67390524249345,0.0,1155.822849527713,0.9439293985165458,mortgages,24,0.6401549014108388,37276,car,42895.50661717889,0
name579,32,ausbildung,1,0,MediumSkilled,Teacher,1241,751.0603018923994,489.93969810760063,0.0,342.5990465105053,0.8683250312064663,mortgages,36,0.0,0,none,2963.2584232373033,0
name580,55,bachelor degree,0,0,HighSkilled,Doctor,18782,20877.148123651692,-2095.148123651692,0.11155085313873347,6995.097240672395,0.988146951012877,mortgages,12,0.4839870814782285,0,none,42762.85307800889,0
name581,35,ausbildung,0,0,MediumSkilled,Teacher,1278,950.0132995587344,327.9867004412656,0.0,506.19802552313143,0.2287939966429771,simple loans,24,0.13944548128471504,41307,car,40419.66959024934,0
name582,65,post graduate degree,1,0,HighSkilled,Engineering,20000,19732.564829030125,267.4351709698749,0.0,8561.099587490487,0.5411278427739004,auto loans,24,0.41468322082603065,31698,car,78701.14757227384,0
name583,47,post graduate degree,1,0,HighSkilled,Finance,9894,8127.93271195528,1766.06728804472,0.0,3759.5723419055726,0.36236907395841533,auto loans,36,0.20148625973932208,16863,liquid assets,43853.48815589837,1
name584,63,bachelor degree,0,0,HighSkilled,Engineering,19957,13242.694890054008,6714.305109945992,0.0,11401.418959418152,0.5689245871839904,auto loans,24,0.23486064285574784,14269,liquid assets,63174.33585888683,0
name585,54,ausbildung,0,0,Unemployed_MediumSkilled,Nursing,4580,1951.5855914364968,2628.4144085635035,0.0,4282.3956299509455,0.2416217170395957,simple loans,12,0.361131271045293,0,none,10138.555259096838,0
name586,56,high school or lower,0,0,LowSkilled,Agriculture,4776,2665.907019918152,2110.092980081848,0.0,3219.6279888929607,0.9069772537158617,auto loans,12,0.23231470033733514,0,none,11321.046553567854,1
name587,54,ausbildung,0,1,MediumSkilled,Nursing,9129,6036.719682726876,3092.2803172731237,0.0,8143.742475624491,0.31897593342132863,mortgages,48,0.5533423330431994,34546,car,55309.84719131056,0
name588,53,ausbildung,0,1,MediumSkilled,Electrician,8919,8676.012081091403,242.98791890859684,0.0,6224.474095691559,0.32240351998593814,auto loans,12,0.6706453836509656,30911,car,52699.42664752579,0
name589,52,post graduate degree,0,1,HighSkilled,Finance,16754,18747.196319529605,-1993.1963195296048,0.11896838483523964,9281.521039025576,0.6909460741920032,simple loans,24,0.6729567481529892,57513,house,90533.0751815985,0
name590,58,ausbildung,0,0,Unemployed_MediumSkilled,Electrician,4865,4034.575267745678,830.424732254322,0.0,2625.416598948288,0.44854740898464934,auto loans,12,0.3689603014787186,20146,car,32148.67866558539,0
name591,55,high school or lower,0,0,LowSkilled,Transportation,4704,5049.479543442608,-345.4795434426078,0.07344378049375165,4509.027884912263,0.26447669586650213,simple loans,12,1.0319956267761206,23689,car,28128.632393693988,0
name592,50,high school or lower,0,1,LowSkilled,Construction,3787,4487.488612098933,-700.4886120989331,0.1849719070765601,3360.005047701914,0.5752875240778464,simple loans,12,1.072219081014219,18652,liquid assets,21825.801361124308,0
name593,64,ausbildung,1,0,MediumSkilled,Nursing,9908,8907.683668551514,1000.3163314484864,0.0,2976.2218604675727,0.4087609487714907,auto loans,36,0.19942526534306482,0,none,16155.471321704848,1
name594,65,ausbildung,0,1,MediumSkilled,IT Support,10000,7957.4050932257005,2042.5949067742995,0.0,3690.70495607766,0.6529811403464533,auto loans,36,0.16481100493033604,20537,car,35896.6399973882,1
name595,31,ausbildung,3,0,MediumSkilled,Nursing,1218,1207.0258150171562,10.97418498284378,0.0,1178.5687852008896,0.8555393069902343,auto loans,12,0.958616256336655,34212,car,32634.97912263871,1
name596,51,ausbildung,0,0,MediumSkilled,Teacher,7944,8580.82982376781,-636.82982376781,0.08016488214599823,6033.561454367387,0.27304300215050326,auto loans,48,0.8396766462909362,19560,liquid assets,36719.08411425692,1
name597,59,high school or lower,1,0,LowSkilled,Construction,4909,2464.290704882549,2444.709295117451,0.0,3562.7857099580892,0.9356688366198636,auto loans,12,0.22776052451428772,7289,liquid assets,15908.460027447647,1
name598,30,post graduate degree,0,0,HighSkilled,Consultant,1619,1196.5331985644425,422.4668014355575,0.0,842.1444437950231,0.505099117184528,auto loans,48,0.2592202855833636,59739,house,66441.86281230478,0
name599,59,bachelor degree,1,0,HighSkilled,Research,19671,19905.835905348176,-234.8359053481763,0.01193817830045124,16640.8370310607,0.7123394867638708,auto loans,12,0.8578960366228903,10559,liquid assets,58496.7676485521,0
name600,58,ausbildung,0,0,MediumSkilled,Electrician,9776,8243.26541087232,1532.73458912768,0.0,4604.085145831832,0.40173753136907503,auto loans,36,0.3141725201211285,44051,car,59173.29394715801,0
name601,42,bachelor degree,1,1,HighSkilled,Doctor,3997,2408.802814661725,1588.1971853382752,0.0,3825.2522340578103,0.6705204573887952,simple loans,24,0.5596835248235014,42290,car,56173.77641662298,0
name602,32,high school or lower,1,1,LowSkilled,Cleaning Services,1000,1040.0555159903008,-40.05551599030082,0.04005551599030082,630.1577045076209,0.9401765936837172,simple loans,24,0.6702132204979218,13987,liquid assets,14967.032622929624,0
name603,63,high school or lower,0,3,LowSkilled,Transportation,4977,3786.3989666261496,1190.6010333738504,0.0,4363.355842823793,0.9210238466881223,auto loans,60,0.6374833854631189,0,none,8197.082217986297,0
name604,39,high school or lower,0,0,LowSkilled,Agriculture,1213,967.8334475097951,245.16655249020494,0.0,332.3491588209196,0.75482143792191,auto loans,36,0.07187354190495852,14509,liquid assets,17445.492975946367,0
name605,46,post graduate degree,0,0,HighSkilled,Engineering,8324,5375.54390716052,2948.4560928394803,0.0,2388.041352617211,0.6757066784066842,auto loans,24,0.0,63422,house,85824.97274220454,1
name606,47,high school or lower,0,1,LowSkilled,Agriculture,2844,2301.0329541405385,542.9670458594615,0.0,2434.7867714680815,0.3612412774492775,auto loans,36,0.6651968092857313,15679,liquid assets,23428.82002149129,0
name607,56,high school or lower,1,0,Unemployed_LowSkilled,Manufacturing,2402,1972.2013636322904,429.7986363677096,0.0,1186.6074057696542,0.4265892037303101,auto loans,60,0.3150744252297854,10477,liquid assets,15099.912338086302,1
name608,37,ausbildung,1,1,MediumSkilled,Electrician,1464,1414.1278112483135,49.87218875168651,0.0,1376.329873021476,0.6129747674306159,mortgages,48,0.9060503307853753,40119,car,38826.22161207701,1
name609,50,post graduate degree,1,0,HighSkilled,Consultant,14632,14254.36958850969,377.6304114903105,0.0,11797.581576133804,0.4885234870247736,auto loans,24,0.7804777996612556,72637,house,114801.92961009717,0
name610,36,high school or lower,0,0,LowSkilled,Transportation,1082,1525.881715541048,-443.8817155410479,0.4102418812763844,963.0151096603448,0.6969342253561679,mortgages,12,1.3002743301306774,0,none,1065.1351240571755,0
name611,40,ausbildung,0,1,MediumSkilled,Electrician,1875,1939.412003276604,-64.41200327660408,0.03435306841418884,438.10525056739044,0.9938993235538303,mortgages,60,0.2680092020501304,0,none,3619.553646613523,0
name612,52,bachelor degree,1,1,HighSkilled,Engineering,16739,19082.479882368913,-2343.4798823689125,0.14000118778713858,10195.361015385753,0.8301903540297031,auto loans,12,0.7490794490563752,0,none,42832.37062271539,0
name613,57,bachelor degree,3,1,HighSkilled,Research,19355,8264.393637665435,11090.606362334565,0.0,15411.760307235127,0.20666578430743857,auto loans,36,0.22325776000519562,14003,liquid assets,68871.9686005284,1
name614,63,bachelor degree,0,0,HighSkilled,Doctor,20000,14720.489224480729,5279.510775519271,0.0,19249.000908329617,0.4633425887827161,auto loans,36,0.6984745066405174,0,none,52824.25484707663,0
name615,65,bachelor degree,0,0,HighSkilled,Engineering,20000,13323.872856085958,6676.127143914042,0.0,7597.894148143025,0.2608200462599297,auto loans,12,0.04608835021144914,46871,car,114012.45718179585,0
name616,57,bachelor degree,1,0,HighSkilled,Finance,19382,16023.717096967966,3358.2829030320336,0.0,7370.761517670648,0.9637968460615307,mortgages,36,0.2070208757939642,47534,car,106717.33462727001,0
name617,52,bachelor degree,1,0,Unemployed_HighSkilled,Consultant,8381,10279.417360712272,-1898.417360712272,0.2265144207985052,7377.849486091739,0.9659093841763797,mortgages,36,1.10682100546522,14168,liquid assets,31474.95633748755,1
