name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF,group_key,LGD,EAD,EL_LR,EL_NN,EL_RF,IRB_Capital_LR,IRB_Capital_NN,IRB_Capital_RF,Joint_PD_LR,Joint_PD_NN,Joint_PD_RF
name470,52,high school or lower,0,0,LowSkilled,Manufacturing,2247.0,1848.1093279061868,398.8906720938133,0.0,1063.6019216972,0.3602430461769774,auto loans,36,0.2958216509138348,15903,liquid assets,18752.30586928462,0,0.30967982305545516,0.24614075,0.09,Manufacturing_auto loans,0.6062747446426503,38289.6691810992,6871.3615839458525,5432.089900822059,1973.1950494439104,10829.307569607694,10767.726245009058,8077.999565357232,0.296,0.234,0.085
name471,60,high school or lower,2,0,LowSkilled,Cleaning Services,2199.0,2492.0504789590123,-293.05047895901225,0.1332653383169678,795.1445784735973,0.6923937221867216,mortgages,24,0.4948590529479807,17311,liquid assets,21139.29467617777,1,0.8459931325709422,0.8930068,0.72,Cleaning Services_mortgages,0.14061411905420587,19083.469883366335,2278.211104918825,2380.180506552412,1883.7505249152123,391.495847842373,276.17897657434617,679.4851549695426,0.849,0.887,0.702
name472,39,ausbildung,0,0,MediumSkilled,Artist,2679.0,3922.953470355815,-1243.9534703558147,0.4643350019991843,1439.5572687228616,0.2936343644087654,auto loans,36,1.001683739857662,0,none,4782.569010761768,1,0.16336034939101962,0.09020816,0.44,Artist_auto loans,1.0,51824.06167402302,10053.867964760466,4456.869303965979,21558.809656393576,22248.089292014414,18051.260304945525,22371.84123300687,0.194,0.086,0.416
name473,41,bachelor degree,0,0,HighSkilled,Finance,6368.0,5719.296385410959,648.7036145890406,0.0,3137.7622475620155,0.9239324560798404,auto loans,12,0.3908697602030425,18791,liquid assets,38759.14527212293,0,0.14078941938677625,0.16243233,0.14,Finance_auto loans,0.5264408164883728,37653.14697074419,2775.1014808489385,3032.7894754991967,2517.4134861986795,8147.237484498098,8496.58020508212,8132.771045065048,0.14,0.153,0.127
name474,31,high school or lower,2,0,LowSkilled,Cleaning Services,1133.0,897.7235308759248,235.2764691240752,0.0,935.6917684887684,0.8388969459334545,mortgages,36,0.618195321592845,18454,liquid assets,21005.650134785083,1,0.8132429189742735,0.8896594,0.84,Cleaning Services_mortgages,0.4813582412007243,33684.90366559566,13214.82237654187,14479.553843253852,13458.039966294173,2836.7532352456215,1719.1891366042182,2452.7388330550916,0.815,0.893,0.83
name475,44,high school or lower,0,0,LowSkilled,Manufacturing,1532.0,1590.6290052158638,-58.6290052158638,0.0382695856500416,718.3679876356655,0.2786978436684493,auto loans,36,0.5071781937673168,0,none,2617.213360812888,0,0.2841370827042046,0.36141056,0.09,Manufacturing_auto loans,1.0,25861.247554883957,7060.1205824833205,9439.355357532644,2120.6222995004846,12086.935335782853,11846.625750025674,8999.164810483362,0.273,0.365,0.082
name476,30,high school or lower,0,0,LowSkilled,Transportation,944.0,1286.2659249700714,-342.2659249700714,0.3625698357733807,279.0522593853352,0.6515702458129847,simple loans,48,0.6581760427493715,0,none,1219.6921095065238,0,0.3297852191897411,0.339971,0.16,Transportation_simple loans,1.0,13394.50845049609,4246.059178807261,4688.077957673631,2330.6444703863194,6217.859703359385,6195.748432316484,5717.794479316525,0.317,0.35,0.174
name477,60,ausbildung,0,0,MediumSkilled,Nursing,4642.0,3204.544590961957,1437.455409038043,0.0,2430.4308671785466,0.3491113930027288,simple loans,24,0.2139111284232019,21181,car,29797.868291705312,0,0.22839669099369098,0.12627026,0.07,Nursing_simple loans,0.6909163772069981,58330.34081228512,9511.127510244554,5118.27624491974,2579.2888163375064,18534.592599433243,15979.33942252088,12538.22516343269,0.236,0.127,0.064
name478,35,high school or lower,0,0,LowSkilled,Construction,814.0,620.6247207957556,193.3752792042444,0.0,664.4821410372339,0.2993575164363607,mortgages,48,0.5787553585171861,19802,liquid assets,21094.93930968418,0,0.3236226161065223,0.37394676,0.23,Construction_mortgages,0.4110649475474498,31895.142769787228,4143.068159939199,5113.280323975594,2792.6377154020547,6097.275936066596,5963.890938988436,6035.279709033801,0.316,0.39,0.213
name479,50,ausbildung,1,0,MediumSkilled,Teacher,2652.0,4199.761612637915,-1547.7616126379153,0.5836205175859409,2651.6859209779523,0.238381904388288,auto loans,60,1.583502086582152,25437,car,33356.41693566199,1,0.7203722102579654,0.7121999,0.84,Teacher_auto loans,0.8639503465506577,159101.15525867714,98280.68122897604,92507.55030363759,113538.24153165623,34765.171698121536,35660.645425023264,20792.643244896164,0.715,0.673,0.826
name480,47,bachelor degree,0,4,HighSkilled,Finance,5900.0,7304.940814607381,-1404.940814607381,0.2381255617978612,4022.63208509094,0.6196712720540529,mortgages,48,0.9199276101183594,53285,house,78822.85054876783,1,0.40031926548200936,0.44346485,0.74,Finance_mortgages,0.8087142452844942,193086.34008436513,63866.03458259366,71361.31492480515,114771.4802401133,69772.39046679881,67177.83333502653,37012.793756289284,0.409,0.457,0.735
name481,51,ausbildung,0,1,MediumSkilled,Nursing,3751.0,2296.307079676048,1454.6929203239524,0.0,2804.2851043495884,0.3356390308642845,mortgages,24,0.3597953036591938,26280,car,39324.41433488217,0,0.2900450008836065,0.23664239,0.12,Nursing_mortgages,0.6673354194004444,67302.84250439012,12351.231923115041,10330.121244787124,5254.887763652581,20992.07432186254,20747.012199600063,17491.863423427094,0.275,0.23,0.117
name482,32,bachelor degree,0,1,HighSkilled,Doctor,2323.0,2576.2286079420505,-253.22860794205053,0.1090093017400131,575.0036823840924,0.2649323876014053,mortgages,48,0.3565356393999754,14920,liquid assets,20624.3789518881,0,0.13426692257811643,0.12986554,0.12,Doctor_mortgages,0.4872427360569064,27600.176754436434,1963.4059030729316,1707.894175960701,1627.206262135786,5443.560656155762,5383.436772361463,5237.399850292902,0.146,0.127,0.121
name483,48,ausbildung,1,2,Unemployed_MediumSkilled,Electrician,1500.0,2113.400687281356,-613.4006872813557,0.4089337915209037,1173.6389493152694,0.335049199452253,simple loans,24,1.1913597577310835,0,none,2339.9060890507426,1,0.8005509427895877,0.8031079,0.84,Electrician_simple loans,1.0,28167.334783566468,22336.69648336821,23125.381857308068,23012.712518173805,5239.286106181291,5176.825903523973,4260.821508695733,0.793,0.821,0.817
name484,44,bachelor degree,0,0,HighSkilled,Consultant,5736.0,7023.515104607503,-1287.5151046075025,0.2244621869957291,4575.845945207084,0.3586731683273157,simple loans,36,1.0222038092424313,52803,house,54399.00729725233,0,0.14800315241798398,0.083325334,0.08,Consultant_simple loans,0.7776652756147855,164730.454027455,19856.298859678478,9607.886545005715,11017.04323827322,53469.76646730673,43126.07455090593,42358.78600790311,0.155,0.075,0.086
name485,46,high school or lower,0,1,LowSkilled,Construction,1724.0,1770.9894615910302,-46.98946159103025,0.0272560682082542,1514.0049985240996,0.4990404313639176,auto loans,60,0.9054492228045996,0,none,2371.751335940931,0,0.35177729419457143,0.2624085,0.08,Construction_auto loans,1.0,90840.29991144598,31067.38256971453,23073.43617750728,7630.585192561463,41809.897826571076,42343.000299883,30036.9244069825,0.342,0.254,0.084
name486,39,bachelor degree,0,2,HighSkilled,Finance,5180.0,5231.279087372006,-51.27908737200596,0.0098994377166034,1258.5563076890628,0.6122301062678834,mortgages,12,0.2528639758805152,0,none,11117.469634961368,1,0.17771979079922579,0.13756174,0.69,Finance_mortgages,1.0,15102.675692268753,2748.6869759929127,2220.0933267635064,10541.66763320359,6624.1016743209775,6161.756970079231,4180.720769203784,0.182,0.147,0.698
name487,37,ausbildung,0,0,MediumSkilled,Nursing,2357.0,1550.69169125414,806.3083087458599,0.0,1261.7242978828947,0.7290358842929541,auto loans,24,0.1932184934819833,22982,car,34826.1539535405,1,0.2918818823875581,0.3575606,0.68,Nursing_auto loans,0.3546610462121696,30281.383149189474,2867.4804165943083,3962.922373495505,7109.633092829334,5019.323251353259,4929.312303085761,3055.398989113948,0.267,0.369,0.662
name488,36,bachelor degree,1,0,HighSkilled,Doctor,4005.0,4067.010274094109,-62.01027409410881,0.0154832145053954,3241.994758049348,0.4528284584512855,auto loans,48,0.8249700454790154,65516,house,73050.42348909004,0,0.19791920809249597,0.17317198,0.11,Doctor_auto loans,0.7079540698101563,155615.7483863687,19720.215629006252,18949.034012229473,10466.036227684885,49473.474715920194,48015.56867321833,41550.885914478786,0.179,0.172,0.095
name489,50,high school or lower,2,0,LowSkilled,Construction,1222.0,1591.6728308644524,-369.6728308644524,0.3025145915421051,1099.5923800188557,0.6064201965116558,auto loans,36,1.2023446897572077,14924,liquid assets,15844.258325076022,1,0.8478535383491522,0.89033353,0.88,Construction_auto loans,0.6434178410511705,39585.325680678805,22005.997735769117,22362.576402783896,22489.925926717744,3673.3277260486507,2684.597814741694,2927.8482460950763,0.864,0.878,0.883
name490,30,bachelor degree,0,0,HighSkilled,Finance,3016.0,1807.684382973516,1208.3156170264838,0.0,2032.222772795228,0.4662686829301251,auto loans,12,0.273178765175313,22539,car,30718.92872536729,0,0.10084129302079688,0.13970068,0.09,Finance_auto loans,0.21343668484943382,24386.673273542736,452.8359307269788,702.676444231519,536.1161018951589,1897.8244710329427,2134.098647047142,1811.2331592791354,0.087,0.135,0.103
name491,45,post graduate degree,0,1,HighSkilled,Engineering,5155.0,5641.877841390895,-486.8778413908949,0.0944476898915412,1410.5574059286253,0.3048665064879969,auto loans,12,0.368076672612904,65086,house,78315.32522603535,0,0.10417603829656524,0.12165119,0.07,Engineering_auto loans,0.0,16926.688871143502,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.118,0.061
name492,35,bachelor degree,0,1,HighSkilled,Doctor,2797.0,2009.9490334480645,787.0509665519355,0.0,2220.271288989916,0.2205494179218478,mortgages,36,0.5124134152441832,27693,car,34941.144689662586,0,0.09487328309887248,0.10363034,0.07,Doctor_mortgages,0.7048476131288888,79929.76640363697,5352.13898141755,6816.934913173932,4619.741015539359,20040.295290558835,20764.734735107,17527.494550624022,0.095,0.121,0.082
name493,33,ausbildung,2,0,MediumSkilled,Teacher,1287.0,1805.904628127981,-518.9046281279809,0.4031892992447404,288.7727726305367,0.3263964756476811,mortgages,24,0.6275659679553361,11233,liquid assets,11276.583269062592,0,0.8353634241553556,0.91586095,0.69,Teacher_mortgages,0.0,6930.54654313288,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.916,0.702
name494,59,bachelor degree,0,0,HighSkilled,Doctor,15128.0,13041.019009131373,2086.9809908686275,0.0,3200.611667234986,0.2017033414642062,auto loans,48,0.0736138733716524,57641,house,80137.10518210552,0,0.026707160519345602,0.11606221,0.1,Doctor_auto loans,0.7394357916256499,153629.36002727933,3975.9666607049644,13404.687598948163,11019.107602525186,21134.493466886146,43710.20666359948,41281.49026852984,0.035,0.118,0.097
name495,50,bachelor degree,0,1,HighSkilled,Finance,7370.0,5453.448968478302,1916.551031521698,0.0,2515.0880364594245,0.6333777777476951,mortgages,36,0.0812126193945354,16449,liquid assets,38984.54221704099,0,0.1672070915270379,0.18786107,0.05,Finance_mortgages,0.8274754258445326,90543.16931253928,11238.337137631057,15508.90524993086,3521.3456364577314,32363.21256323465,33281.83776517956,19742.454874341303,0.15,0.207,0.047
name496,39,bachelor degree,1,0,HighSkilled,Research,4677.0,2749.839213454568,1927.160786545432,0.0,4534.973390333848,0.8174857452670713,auto loans,60,0.5575823399162746,66883,house,90023.78813619097,0,0.2724840334451263,0.25481725,0.15,Research_auto loans,0.8297285748922498,272098.4034200309,62311.918458043816,56216.18730453952,37477.45820302635,105422.04130037541,105030.02302596939,94610.78413952798,0.276,0.249,0.166
name497,54,bachelor degree,0,1,HighSkilled,Doctor,7762.0,4045.8157906555793,3716.1842093444207,0.0,7021.068127055353,0.7740528048185047,auto loans,36,0.4257773663631709,65127,house,75077.85819063755,0,0.08760715189570269,0.15590586,0.15,Doctor_auto loans,0.8214502261721501,252758.45257399272,15987.393578604833,31974.787157209666,31974.787157209666,71427.87819533543,87990.41581491043,87009.27359384838,0.077,0.154,0.154
name498,33,ausbildung,0,1,MediumSkilled,IT Support,1792.0,1365.6683816143802,426.3316183856198,0.0,611.5552917507026,0.6093338687607108,auto loans,36,0.1033614248689078,0,none,3763.562842901918,0,0.13756694884494158,0.17049994,0.18,IT Support_auto loans,1.0,22015.990503025296,3148.286641932617,4050.9422525566542,3764.7343760173258,8982.43710077466,9557.894615505875,9685.557071633744,0.143,0.184,0.171
name499,42,post graduate degree,0,0,HighSkilled,Doctor,4171.0,4325.498176916605,-154.4981769166052,0.0370410397786154,1699.2928533468428,0.2557928476693719,simple loans,12,0.4444476217366214,20187,car,25376.70702377752,0,0.07762276165979037,0.069326185,0.04,Doctor_simple loans,0.15740193939773345,20391.514240162112,263.1924388699573,231.0957999833771,118.75756388034657,1047.0732518528139,994.048711984668,751.0948602981517,0.082,0.072,0.037
name500,36,post graduate degree,0,1,HighSkilled,Consultant,4965.0,4263.712793545398,701.2872064546018,0.0,2630.827103175964,0.2821627369957531,simple loans,24,0.3886283779902038,59886,house,79277.08825770483,0,0.10455666875507688,0.124600396,0.16,Consultant_simple loans,0.3412701431071895,63139.85047622314,2413.3475304721687,2736.563717588977,3447.6393292459547,7969.632048363964,8504.229626862787,9198.21600597209,0.112,0.127,0.16
name501,45,high school or lower,0,0,LowSkilled,Construction,1254.0,1140.732061295101,113.26793870489904,0.0,412.1362763612904,0.8941640211490254,auto loans,24,0.2383320077004715,6419,liquid assets,5853.365034197157,0,0.36901316711698984,0.3177905,0.18,Construction_auto loans,0.3935469824448793,9891.27063267097,1416.9354144521258,1210.62338982036,716.2530666461295,1775.7994141655677,1812.9573070645843,1712.5176125024884,0.364,0.311,0.184
name502,30,high school or lower,0,0,Unemployed_LowSkilled,Manufacturing,500.0,592.1344691364977,-92.13446913649771,0.1842689382729954,476.5463630083737,0.5340304502823058,simple loans,36,1.1373616642897428,22169,car,23922.61059253717,0,0.6357905371662333,0.65173453,0.22,Manufacturing_simple loans,0.0,17155.669068301453,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.651,0.219
name503,31,bachelor degree,0,0,HighSkilled,Engineering,3177.0,4282.477971958047,-1105.4779719580465,0.3479628492156268,1975.0518220559195,0.5884053289649187,mortgages,36,0.969634810832221,54501,house,62753.07180519878,0,0.2072390432849846,0.13702132,0.07,Engineering_mortgages,0.46873797911469367,71101.8655940131,6798.941537123743,5065.878008052985,1999.6886873893359,15096.71602808777,13580.337610605384,10368.769090329839,0.204,0.152,0.06
name504,58,bachelor degree,1,1,HighSkilled,Finance,13336.0,5851.156778239394,7484.843221760606,0.0,10988.214304129484,0.9937807508478878,auto loans,60,0.262700291119442,40585,car,78808.42932882074,0,0.3102002039072044,0.25453967,0.09,Finance_auto loans,0.9476570044020585,659292.8582477691,206178.5533733481,150572.82231205117,59354.43203172142,291433.73946796986,290633.17072277813,217411.38477867772,0.33,0.241,0.095
name505,54,high school or lower,0,2,LowSkilled,Transportation,2374.0,2126.401429446553,247.5985705534472,0.0,2233.402169952802,0.4495964836250422,mortgages,24,0.8364800334453896,10742,liquid assets,13993.26791758734,1,0.22353671752410725,0.14335729,0.27,Transportation_mortgages,0.8104115539780739,53601.65207886725,8861.637224033479,6733.106714339163,11294.243520826984,19918.373329590886,17955.496015747154,20276.904372050925,0.204,0.155,0.26
name506,37,ausbildung,0,1,MediumSkilled,Nursing,3006.0,3305.975537589731,-299.9755375897312,0.0997922613405626,788.4993050215127,0.5893277214683379,auto loans,48,0.3621007460449912,30366,car,32192.885786195664,0,0.3925320029180902,0.39021,0.09,Nursing_auto loans,0.3178998614935452,37847.96664103261,4945.095838081596,4680.394844315672,938.4853415337337,5406.871478939668,5415.699706136883,4186.8328687949515,0.411,0.389,0.078
name507,35,high school or lower,3,0,LowSkilled,Manufacturing,967.0,869.3035910526138,97.6964089473862,0.0,361.47523945021726,0.5183807547026624,auto loans,36,0.2727805899719039,19739,liquid assets,20767.556509814665,1,0.9173727700073797,0.9241077,0.8,Manufacturing_auto loans,0.0,13013.108620207822,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.93,0.768
name508,59,ausbildung,0,0,MediumSkilled,Nursing,2967.0,3227.687519925594,-260.68751992559464,0.0878623255563177,2274.2145967181264,0.3639161179632529,auto loans,48,0.8543653915213081,22971,car,26242.490854646887,0,0.3155388256546445,0.23330143,0.12,Nursing_auto loans,0.8210662135475568,109162.30064247007,29308.83893016351,20794.038629351482,9411.095069318557,41764.55849983223,41332.739442181286,34906.74524004043,0.327,0.232,0.105
name509,40,bachelor degree,1,1,HighSkilled,Doctor,4213.0,5174.668821444168,-961.6688214441684,0.2282622410263869,4005.113654650391,0.7687781637724602,auto loans,24,1.1789182236160831,56588,house,69619.57577465338,0,0.3210164057558641,0.2985123,0.11,Doctor_auto loans,0.5920854675329724,96122.72771160938,17130.773923479526,17244.599663834873,6488.067200254704,26485.5750286953,26588.293996303433,21465.06201731413,0.301,0.303,0.114
name510,59,ausbildung,2,0,MediumSkilled,Nursing,4434.0,4774.409874557804,-340.409874557804,0.0767726374735687,2130.306404167188,0.8815037750750119,auto loans,12,0.5572206311964347,12140,liquid assets,22349.2009957547,1,0.798378388606889,0.8800636,0.88,Nursing_auto loans,0.5502093531323891,25563.676850006254,11125.71091573195,12377.529210928085,12236.875469894812,2642.687022547323,1616.0366511875477,1616.8604179662893,0.791,0.88,0.87
name511,47,high school or lower,0,0,LowSkilled,Agriculture,1458.0,2152.327468052667,-694.327468052667,0.4762191138907181,363.8216962597012,0.5803755871730472,mortgages,48,0.7257538849879068,5097,liquid assets,6220.264115001019,1,0.5321169095660081,0.6335049,0.89,Agriculture_mortgages,0.7268290430778782,17463.441420465657,6676.484555070392,8174.251052215462,11271.32753783747,4886.072923616339,4047.216086446301,1341.796401374461,0.526,0.644,0.888
name512,35,post graduate degree,1,0,HighSkilled,Engineering,3819.0,2956.260855658189,862.7391443418105,0.0,2762.7715730658274,0.955647539117212,auto loans,24,0.4975209292285983,75108,house,89965.97847012528,0,0.33501121572906445,0.4791496,0.11,Engineering_auto loans,0.21530216340204303,66306.51775357986,4796.714737920577,6295.688093520758,1513.2492923201821,6615.5031859493,5904.945802232157,5384.263104170491,0.336,0.441,0.106
name513,39,post graduate degree,0,0,Unemployed_HighSkilled,Research,2250.0,2291.522647139745,-41.52264713974546,0.0184545098398868,1188.2149253870507,0.3430216477057771,mortgages,12,0.5465500322341317,0,none,6054.535086000616,0,0.11465140144862129,0.18187124,0.08,Research_mortgages,1.0,14258.579104644608,1539.9265433016176,2423.9584477895837,1026.6176955344117,5461.731207844643,6287.945638601279,4714.69010048068,0.108,0.17,0.072
name514,54,ausbildung,0,0,MediumSkilled,Electrician,2013.0,2091.0270277788354,-78.02702777883542,0.0387615637252038,1849.744288124072,0.9877688248418856,simple loans,12,0.9576608623462034,0,none,3135.5948291313307,0,0.30702072758414384,0.3598348,0.17,Electrician_simple loans,1.0,22196.931457488863,6392.716259756792,8124.076913440924,3396.130512995796,10359.285260512823,10176.342348089067,9629.236988815743,0.288,0.366,0.153
name515,42,ausbildung,0,1,MediumSkilled,Teacher,2868.0,4568.225281720462,-1700.2252817204617,0.5928261093864929,2340.670333724258,0.5069091343669637,auto loans,12,1.4089594196111297,35167,car,38254.38741762913,0,0.4928976129729328,0.5240013,0.23,Teacher_auto loans,0.0,28088.044004691095,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.541,0.217
name516,40,bachelor degree,1,0,HighSkilled,Doctor,4570.0,2474.004665098268,2095.9953349017323,0.0,3001.285396239868,0.3040861332016265,mortgages,24,0.1980941053256314,59662,house,81887.60985189254,1,0.1589019293834548,0.2159959,0.75,Doctor_mortgages,0.42476594473463497,72030.84950975684,3977.5127394665237,6914.752916303341,22763.611370485334,13035.913019097228,13956.527621477242,7000.6892207610035,0.13,0.226,0.744
name517,50,post graduate degree,0,0,HighSkilled,Doctor,4978.0,4656.801638121223,321.1983618787772,0.0,3703.0891228483306,0.9159346630168252,simple loans,24,0.6793673686158203,24443,car,35455.82988685023,0,0.15210587638886694,0.14188668,0.13,Doctor_simple loans,0.766304992382285,88874.13894835993,10079.495062731154,10011.39036636135,9194.13400992369,28657.421324683226,28060.52049398809,27272.889120282685,0.148,0.147,0.135
name518,58,bachelor degree,0,0,HighSkilled,Finance,4500.0,2922.6805024222035,1577.3194975777965,0.0,4224.723783881246,0.7636168435804642,auto loans,12,0.5883120636229888,79519,house,100387.88276639504,0,0.14765598693275245,0.16397755,0.1,Finance_auto loans,0.0,50696.68540657495,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.154,0.094
name519,42,bachelor degree,0,0,HighSkilled,Engineering,5293.0,6560.852936041599,-1267.8529360415987,0.2395339006313241,2247.719206399633,0.9038205450329378,simple loans,24,0.6641927342605766,22277,car,31178.127173632078,0,0.21111168383444587,0.14899473,0.14,Engineering_simple loans,0.6493023705180337,53945.26095359119,7881.026808460655,5989.580374430097,3993.0535829533983,15917.382950200385,14649.080853102965,14371.033420782554,0.225,0.171,0.114
name520,45,bachelor degree,0,0,HighSkilled,Finance,7548.0,3651.009681018105,3896.990318981895,0.0,7324.577764914003,0.5642279330843991,auto loans,24,0.4541053849936549,74596,house,76880.56950536655,0,0.09253972583184074,0.09608909,0.19,Finance_auto loans,0.7056287306747073,175789.86635793606,10171.475181617403,10915.729463199163,22327.628447452833,43670.86359881241,44354.634525333735,55237.061226862636,0.082,0.088,0.18
name521,34,high school or lower,1,0,LowSkilled,Agriculture,900.0,942.8425880804956,-42.84258808049572,0.0476028756449952,885.5208437813525,0.638738470216788,auto loans,36,1.0315149242909425,0,none,1362.6329474065017,1,0.4491089290375459,0.52676255,0.53,Agriculture_auto loans,1.0,31878.75037612869,14281.680168505653,16704.465197091435,17023.25270085272,13636.064436082332,12370.421315305413,12310.798972440774,0.448,0.524,0.534
name522,56,bachelor degree,0,0,HighSkilled,Engineering,7508.0,6524.246356968358,983.7536430316422,0.0,1891.3614860905295,0.5290579688382069,simple loans,24,0.1208854346109333,61087,house,77956.96337544292,0,0.0780330931720447,0.06234284,0.02,Engineering_simple loans,0.06630189979129446,45392.67566617271,234.75040939563047,183.5868586299161,48.153930132437026,984.1435704426426,885.9887797092535,470.4908008327511,0.078,0.061,0.016
name523,47,post graduate degree,1,0,Unemployed_HighSkilled,Engineering,3500.0,2812.9830982768667,687.0169017231333,0.0,2740.6679938238794,0.373102810587558,auto loans,12,0.5867574548859275,0,none,7717.193564223129,1,0.22551910578503734,0.32347682,0.37,Engineering_auto loans,1.0,32888.01592588655,7794.459774435113,10491.277080357811,11247.701446653202,15099.073261861604,15295.22071174672,14994.705301899312,0.237,0.319,0.342
name524,40,post graduate degree,0,0,HighSkilled,Doctor,4267.0,5022.041050281019,-755.0410502810191,0.1769489220250806,923.2637312396168,0.7087827362907634,mortgages,48,0.3933219548911731,72230,house,76519.38706758637,0,0.23148465286946715,0.160832,0.09,Doctor_mortgages,0.0,44316.65909950161,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.171,0.092
name525,35,high school or lower,0,1,LowSkilled,Agriculture,806.0,737.3478286838431,68.65217131615691,0.0,638.56663343051,0.3839394409442424,auto loans,12,0.7070899033676837,6989,liquid assets,8198.908456761546,0,0.17509882731483792,0.12006709,0.25,Agriculture_auto loans,0.14130103124277132,7662.79960116612,204.64192082592774,135.3451857314337,278.2697018638277,473.19790681801857,421.7724545136965,502.9394037101396,0.189,0.125,0.257
name526,59,high school or lower,1,0,Unemployed_LowSkilled,Manufacturing,1100.0,768.2866109513075,331.71338904869253,0.0,238.4827631284332,0.449018665414195,auto loans,48,0.0,0,none,2143.874105943278,1,0.8351455893546186,0.81732965,0.69,Manufacturing_auto loans,1.0,11447.172630164794,9592.730664078097,9100.502240981012,7864.207596923215,1781.2056539241812,1961.6697764568196,3168.804875290401,0.838,0.795,0.687
name527,59,bachelor degree,0,0,HighSkilled,Consultant,12440.0,6546.725415371588,5893.274584628412,0.0,10244.687244448118,0.3256847395722637,auto loans,24,0.3497920144549602,0,none,37787.83788164013,0,0.041119387188493964,0.09960044,0.01,Consultant_auto loans,1.0,245872.4938667548,12047.752199470986,26308.356843742764,1475.234963200529,58407.22081286197,89205.9026983961,24652.34574105849,0.049,0.107,0.006
name528,55,ausbildung,0,1,MediumSkilled,Teacher,2779.0,3102.582375706729,-323.5823757067292,0.1164384223485891,1159.266499715352,0.9838564366234986,auto loans,24,0.5335908151932642,40040,car,43085.982350044585,1,0.474759510408089,0.58760965,0.7,Teacher_auto loans,0.0,27822.395993168448,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.571,0.707
name529,30,bachelor degree,0,1,HighSkilled,Doctor,2879.0,3043.540145988316,-164.540145988316,0.0571518395235554,2064.5410752968123,0.5247866951336484,auto loans,24,0.7742553738399195,24672,car,26816.267053244104,0,0.09363360405305116,0.065036185,0.02,Doctor_auto loans,0.5766536889062533,49548.98580712349,2228.6632248848255,1857.219354070688,342.87126536689624,10108.615876809094,8584.907284743123,4466.7250982101195,0.078,0.065,0.012
name530,45,ausbildung,0,0,MediumSkilled,Electrician,2331.0,1499.693763071078,831.3062369289221,0.0,1554.5559300608322,0.7896463592397589,auto loans,36,0.3102744286280181,22263,car,22991.03049998436,0,0.2906989024828903,0.22049804,0.13,Electrician_auto loans,0.6624117652335648,55964.01348218996,11417.936055770082,8822.95058854961,5078.757271560069,17326.396843398667,16964.222003841944,14845.36827407119,0.308,0.238,0.137
name531,36,bachelor degree,0,0,HighSkilled,Engineering,5647.0,4187.730624311364,1459.2693756886365,0.0,3847.4525747204234,0.4043948553675912,simple loans,36,0.4229118468269499,76281,house,97673.139159255,0,0.08135637841106844,0.046464525,0.11,Engineering_simple loans,0.6176759643560952,138508.29268993525,6758.706217427191,4363.215406187173,9581.963244960069,28500.20523896753,21696.265614316988,32266.966445281138,0.079,0.051,0.112
name532,40,high school or lower,0,1,Unemployed_LowSkilled,Cleaning Services,600.0,688.8070713351334,-88.8070713351334,0.1480117855585556,344.29382767120967,0.630541713757217,simple loans,24,0.7218348316772385,24697,car,24343.00437879274,0,0.6184774165317719,0.5943336,0.16,Cleaning Services_simple loans,0.0,8263.051864109031,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.581,0.141
name533,56,high school or lower,1,1,LowSkilled,Agriculture,1889.0,1718.0855277631254,170.91447223687464,0.0,735.9469525645176,0.2183774486843373,auto loans,48,0.2991172473941995,7908,liquid assets,11788.095079033952,1,0.4641356569409926,0.46419698,0.83,Agriculture_auto loans,0.7884033910232909,35325.45372309684,13117.683234725893,12644.221207145554,23088.236521417763,11722.223542013024,11721.42036424938,4461.082145091468,0.471,0.454,0.829
name534,40,high school or lower,0,0,LowSkilled,Cleaning Services,1366.0,1257.9553634884032,108.04463651159676,0.0,734.251196283905,0.4834881032339098,auto loans,60,0.4584235430251158,13974,liquid assets,14978.041237923106,0,0.28704162406811534,0.2613275,0.24,Cleaning Services_auto loans,0.7000018237953564,44055.071777034296,8511.462043215179,7740.496278431194,7123.723666604007,14413.94450839308,14371.152475425131,14267.780788008746,0.276,0.251,0.231
name535,54,high school or lower,0,2,LowSkilled,Construction,2148.0,2446.057423743086,-298.057423743086,0.1387604393589785,954.3830716907896,0.2193129265580417,simple loans,60,0.5830728563472419,5055,liquid assets,7818.554462400395,0,0.4182005054714085,0.43830895,0.15,Construction_simple loans,0.9169620722462196,57262.98430144737,21633.289716199863,23418.561197633833,8296.261590193153,23125.982008208455,22704.53530384561,22004.117325465533,0.412,0.446,0.158
